#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   9.0000
#
#    x           cf
   0.21595E-03  0.49423E-02
   0.35184E-03  0.11885E-01
   0.53406E-03  0.16285E-01
   0.77928E-03  0.26075E-01
   0.11088E-02  0.34368E-01
   0.15428E-02  0.37222E-01
   0.20737E-02  0.39634E-01
   0.26829E-02  0.38453E-01
   0.33776E-02  0.33868E-01
   0.41380E-02  0.34161E-01
   0.49506E-02  0.30313E-01
   0.58109E-02  0.30144E-01
   0.67178E-02  0.28802E-01
   0.76703E-02  0.27392E-01
   0.86679E-02  0.26305E-01
   0.97117E-02  0.26478E-01
   0.10803E-01  0.25835E-01
   0.11945E-01  0.24713E-01
   0.13139E-01  0.24647E-01
   0.14387E-01  0.24023E-01
   0.15692E-01  0.23506E-01
   0.17058E-01  0.23098E-01
   0.18491E-01  0.22856E-01
   0.19998E-01  0.22008E-01
   0.21585E-01  0.20421E-01
   0.23258E-01  0.18762E-01
   0.25022E-01  0.18258E-01
   0.26881E-01  0.17379E-01
   0.28836E-01  0.17418E-01
   0.30889E-01  0.17869E-01
   0.33045E-01  0.18240E-01
   0.35314E-01  0.18362E-01
   0.37710E-01  0.17709E-01
   0.40241E-01  0.17017E-01
   0.42915E-01  0.16153E-01
   0.45741E-01  0.15824E-01
   0.48729E-01  0.14865E-01
   0.51887E-01  0.14196E-01
   0.55233E-01  0.12953E-01
   0.58788E-01  0.12144E-01
   0.62566E-01  0.10992E-01
   0.66577E-01  0.10271E-01
   0.70849E-01  0.95104E-02
   0.75402E-01  0.90264E-02
   0.80243E-01  0.87709E-02
   0.85374E-01  0.84990E-02
   0.90785E-01  0.81558E-02
   0.96466E-01  0.80112E-02
   0.10240      0.78123E-02
   0.10856      0.76353E-02
   0.11493      0.74034E-02
   0.12147      0.71969E-02
   0.12818      0.70843E-02
   0.13503      0.68414E-02
   0.14200      0.65859E-02
   0.14907      0.63889E-02
   0.15624      0.61954E-02
   0.16349      0.60032E-02
   0.17081      0.58216E-02
   0.17820      0.56571E-02
   0.18563      0.55117E-02
   0.19311      0.53354E-02
   0.20063      0.52361E-02
   0.20817      0.51046E-02
   0.21574      0.49717E-02
   0.22333      0.49050E-02
   0.23092      0.47956E-02
   0.23850      0.46828E-02
   0.24607      0.46291E-02
   0.25361      0.45603E-02
   0.26108      0.44904E-02
   0.26847      0.43846E-02
   0.27579      0.43262E-02
   0.28299      0.42826E-02
   0.29002      0.43692E-02
   0.29682      0.43786E-02
   0.30343      0.42099E-02
   0.30988      0.37963E-02
   0.31625      0.34115E-02
   0.32258      0.32399E-02
   0.32892      0.33723E-02
   0.33530      0.36782E-02
   0.34179      0.40195E-02
   0.34842      0.41228E-02
   0.35524      0.40657E-02
   0.36229      0.38804E-02
   0.36954      0.37542E-02
   0.37694      0.37014E-02
   0.38445      0.36744E-02
   0.39202      0.36438E-02
   0.39966      0.35869E-02
   0.40737      0.35541E-02
   0.41514      0.34939E-02
   0.42295      0.34467E-02
   0.43079      0.34039E-02
   0.43864      0.33746E-02
   0.44650      0.33323E-02
   0.45437      0.32970E-02
   0.46224      0.32659E-02
   0.47012      0.32214E-02
   0.47801      0.31891E-02
   0.48590      0.31492E-02
   0.49380      0.31181E-02
   0.50169      0.30818E-02
   0.50958      0.30491E-02
   0.51748      0.30161E-02
   0.52537      0.29787E-02
   0.53326      0.29509E-02
   0.54115      0.29093E-02
   0.54904      0.28864E-02
   0.55693      0.28457E-02
   0.56482      0.28117E-02
   0.57270      0.27736E-02
   0.58058      0.27393E-02
   0.58846      0.27022E-02
   0.59633      0.26626E-02
   0.60421      0.26277E-02
   0.61208      0.25948E-02
   0.61994      0.25559E-02
   0.62779      0.25165E-02
   0.63563      0.24756E-02
   0.64347      0.24318E-02
   0.65129      0.23875E-02
   0.65911      0.23413E-02
   0.66693      0.22849E-02
   0.67473      0.22384E-02
   0.68252      0.21815E-02
   0.69030      0.21217E-02
   0.69806      0.20593E-02
   0.70580      0.19929E-02
   0.71350      0.19209E-02
   0.72118      0.18439E-02
   0.72884      0.17574E-02
   0.73646      0.16647E-02
   0.74405      0.15618E-02
   0.75161      0.14435E-02
   0.75914      0.13189E-02
   0.76665      0.11816E-02
   0.77414      0.10361E-02
   0.78162      0.88639E-03
   0.78909      0.73181E-03
   0.79655      0.57460E-03
   0.80402      0.42267E-03
   0.81149      0.27827E-03
   0.81896      0.14434E-03
   0.82645      0.26021E-04
   0.83396     -0.75964E-04
   0.84146     -0.15434E-03
   0.84891     -0.21500E-03
   0.85628     -0.25872E-03
   0.86355     -0.28817E-03
   0.87073     -0.30550E-03
   0.87782     -0.31314E-03
   0.88484     -0.31424E-03
   0.89181     -0.31202E-03
   0.89876     -0.30598E-03
   0.90568     -0.29923E-03
   0.91254     -0.29299E-03
   0.91932     -0.28758E-03
   0.92600     -0.28301E-03
   0.93253     -0.27912E-03
   0.93893     -0.27586E-03
   0.94520     -0.27312E-03
   0.95131     -0.27085E-03
   0.95727     -0.26899E-03
   0.96305     -0.26748E-03
   0.96867     -0.26627E-03
   0.97409     -0.26532E-03
   0.97929     -0.26459E-03
   0.98423     -0.26403E-03
   0.98889     -0.26361E-03
   0.99329     -0.26329E-03
   0.99740     -0.26305E-03
    1.0000     -0.21832E-03
    1.0001       0.0000    
    1.0027       0.0000    
    1.0056       0.0000    
    1.0089       0.0000    
    1.0126       0.0000    
    1.0167       0.0000    
    1.0212       0.0000    
    1.0263       0.0000    
    1.0320       0.0000    
    1.0383       0.0000    
    1.0453       0.0000    
    1.0532       0.0000    
    1.0619       0.0000    
    1.0717       0.0000    
    1.0825       0.0000    
    1.0946       0.0000    
    1.1081       0.0000    
    1.1231       0.0000    
    1.1398       0.0000    
    1.1584       0.0000    
    1.1792       0.0000    
    1.2023       0.0000    
    1.2280       0.0000    
    1.2567       0.0000    
    1.2887       0.0000    
    1.3242       0.0000    
    1.3639       0.0000    
    1.4080       0.0000    
    1.4572       0.0000    
    1.5119       0.0000    
    1.5729       0.0000    
    1.6408       0.0000    
    1.7165       0.0000    
    1.8007       0.0000    
    1.8946       0.0000    
    1.9991       0.0000    

   0.11783E-03  0.29154E-03
   0.51958E-04  0.43019E-02
   0.12968E-04  0.80598E-02
  -0.36747E-05  0.12153E-01
   0.94461E-05  0.14589E-01
   0.40619E-04  0.21172E-01
   0.95313E-04  0.22900E-01
   0.19630E-03  0.21199E-01
   0.26552E-03  0.32813E-01
   0.39313E-03  0.34159E-01
   0.54214E-03  0.38529E-01
   0.71625E-03  0.41532E-01
   0.92004E-03  0.48502E-01
   0.11545E-02  0.50001E-01
   0.14212E-02  0.59481E-01
   0.17253E-02  0.61344E-01
   0.20726E-02  0.72653E-01
   0.24656E-02  0.79583E-01
   0.29236E-02  0.71245E-01
   0.34163E-02  0.10742    
   0.40220E-02  0.76539E-01
   0.47047E-02  0.73235E-01
   0.54645E-02  0.56080E-01
   0.62883E-02  0.50596E-01
   0.71714E-02  0.45547E-01
   0.81091E-02  0.37170E-01
   0.91010E-02  0.33268E-01
   0.10147E-01  0.29865E-01
   0.11246E-01  0.26578E-01
   0.12399E-01  0.24149E-01
   0.13610E-01  0.21987E-01
   0.14880E-01  0.20023E-01
   0.16213E-01  0.18190E-01
   0.17613E-01  0.16527E-01
   0.19083E-01  0.15153E-01
   0.20629E-01  0.14149E-01
   0.22257E-01  0.12752E-01
   0.23973E-01  0.12261E-01
   0.25786E-01  0.11506E-01
   0.27703E-01  0.10931E-01
   0.29734E-01  0.10108E-01
   0.31891E-01  0.98135E-02
   0.34186E-01  0.93521E-02
   0.36631E-01  0.90806E-02
   0.39242E-01  0.86700E-02
   0.42034E-01  0.83912E-02
   0.45022E-01  0.80999E-02
   0.48223E-01  0.80415E-02
   0.51654E-01  0.78994E-02
   0.55327E-01  0.77471E-02
   0.59253E-01  0.77362E-02
   0.63440E-01  0.74713E-02
   0.67892E-01  0.74419E-02
   0.72616E-01  0.73593E-02
   0.77614E-01  0.71712E-02
   0.82884E-01  0.71346E-02
   0.88415E-01  0.68847E-02
   0.94191E-01  0.68343E-02
   0.10019      0.66697E-02
   0.10638      0.66012E-02
   0.11276      0.64922E-02
   0.11929      0.64147E-02
   0.12594      0.62731E-02
   0.13272      0.61481E-02
   0.13959      0.59946E-02
   0.14656      0.58100E-02
   0.15362      0.56692E-02
   0.16075      0.54653E-02
   0.16794      0.53646E-02
   0.17519      0.52020E-02
   0.18248      0.50729E-02
   0.18981      0.49694E-02
   0.19717      0.48159E-02
   0.20456      0.47334E-02
   0.21197      0.46077E-02
   0.21942      0.44691E-02
   0.22690      0.43886E-02
   0.23441      0.42601E-02
   0.24195      0.41750E-02
   0.24951      0.40758E-02
   0.25708      0.39920E-02
   0.26468      0.39194E-02
   0.27229      0.38450E-02
   0.27991      0.37621E-02
   0.28756      0.37097E-02
   0.29522      0.36442E-02
   0.30289      0.35933E-02
   0.31057      0.35317E-02
   0.31825      0.34995E-02
   0.32595      0.34325E-02
   0.33364      0.34042E-02
   0.34135      0.33396E-02
   0.34906      0.33222E-02
   0.35677      0.32590E-02
   0.36448      0.32134E-02
   0.37219      0.31719E-02
   0.37990      0.31225E-02
   0.38761      0.30625E-02
   0.39532      0.30246E-02
   0.40302      0.29648E-02
   0.41072      0.29223E-02
   0.41842      0.28684E-02
   0.42610      0.28094E-02
   0.43378      0.27610E-02
   0.44144      0.27000E-02
   0.44910      0.26313E-02
   0.45674      0.25567E-02
   0.46437      0.24863E-02
   0.47199      0.23948E-02
   0.47960      0.23081E-02
   0.48720      0.22054E-02
   0.49478      0.21058E-02
   0.50235      0.19865E-02
   0.50991      0.18682E-02
   0.51745      0.17383E-02
   0.52498      0.15978E-02
   0.53250      0.14568E-02
   0.54000      0.13035E-02
   0.54749      0.11486E-02
   0.55497      0.98374E-03
   0.56243      0.82072E-03
   0.56987      0.65299E-03
   0.57730      0.49197E-03
   0.58471      0.33373E-03
   0.59210      0.18540E-03
   0.59948      0.49177E-04
   0.60683     -0.72372E-04
   0.61417     -0.17650E-03
   0.62149     -0.25936E-03
   0.62879     -0.32168E-03
   0.63608     -0.36402E-03
   0.64335     -0.38921E-03
   0.65061     -0.40003E-03
   0.65786     -0.40145E-03
   0.66510     -0.39820E-03
   0.67232     -0.38999E-03
   0.67954     -0.38084E-03
   0.68676     -0.37240E-03
   0.69397     -0.36496E-03
   0.70117     -0.35859E-03
   0.70838     -0.35316E-03
   0.71559     -0.34857E-03
   0.72281     -0.34469E-03
   0.73004     -0.34142E-03
   0.73728     -0.33868E-03
   0.74453     -0.33638E-03
   0.75180     -0.33449E-03
   0.75910     -0.33292E-03
   0.76642     -0.33166E-03
   0.77378     -0.33064E-03
   0.78118     -0.32984E-03
   0.78863     -0.32923E-03
   0.79611     -0.32877E-03
   0.80361     -0.32844E-03
   0.81108     -0.32820E-03
   0.81847     -0.32802E-03
   0.82574     -0.32788E-03
   0.83289     -0.32775E-03
   0.83991     -0.32760E-03
   0.84680     -0.32740E-03
   0.85358     -0.32716E-03
   0.86023     -0.32684E-03
   0.86676     -0.32645E-03
   0.87316     -0.32597E-03
   0.87944     -0.32541E-03
   0.88561     -0.32473E-03
   0.89167     -0.32396E-03
   0.89763     -0.32308E-03
   0.90349     -0.32210E-03
   0.90927     -0.32102E-03
   0.91493     -0.31985E-03
   0.92047     -0.31859E-03
   0.92588     -0.31725E-03
   0.93120     -0.31583E-03
   0.93644     -0.31431E-03
   0.94160     -0.31274E-03
   0.94662     -0.26811E-03
   0.95140     -0.26077E-03
   0.95595     -0.23285E-03
   0.96030     -0.21241E-03
   0.96456     -0.19674E-03
   0.96881     -0.18453E-03
   0.97308     -0.17534E-03
   0.97733     -0.16895E-03
   0.98147     -0.16371E-03
   0.98549     -0.15200E-03
   0.98945     -0.11851E-03
   0.99342     -0.31900E-04
   0.99738      0.11204E-03
    1.0000      0.25577E-03
    1.0001       0.0000    
    1.0027       0.0000    
    1.0056       0.0000    
    1.0089       0.0000    
    1.0126       0.0000    
    1.0167       0.0000    
    1.0212       0.0000    
    1.0263       0.0000    
    1.0320       0.0000    
    1.0383       0.0000    
    1.0453       0.0000    
    1.0532       0.0000    
    1.0619       0.0000    
    1.0717       0.0000    
    1.0825       0.0000    
    1.0946       0.0000    
    1.1081       0.0000    
    1.1231       0.0000    
    1.1398       0.0000    
    1.1584       0.0000    
    1.1792       0.0000    
    1.2023       0.0000    
    1.2280       0.0000    
    1.2567       0.0000    
    1.2887       0.0000    
    1.3242       0.0000    
    1.3639       0.0000    
    1.4080       0.0000    
    1.4572       0.0000    
    1.5119       0.0000    
    1.5729       0.0000    
    1.6408       0.0000    
    1.7165       0.0000    
    1.8007       0.0000    
    1.8946       0.0000    
    1.9991       0.0000    

