#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =  13.0000
#
#    x           cf
   0.11545E-02  0.92246E-04
   0.92004E-03  0.11819E-02
   0.71625E-03  0.28199E-02
   0.54214E-03  0.36565E-02
   0.39313E-03  0.47305E-02
   0.26552E-03  0.79693E-02
   0.19630E-03  0.43583E-02
   0.95313E-04  0.11526E-01
   0.40619E-04  0.91337E-02
   0.94461E-05  0.11848E-01
  -0.36747E-05  0.13526E-01
   0.12968E-04  0.15261E-01
   0.51958E-04  0.16186E-01
   0.11783E-03  0.20810E-01
   0.21595E-03  0.22023E-01
   0.35184E-03  0.28015E-01
   0.53406E-03  0.29939E-01
   0.77928E-03  0.37264E-01
   0.11088E-02  0.38173E-01
   0.15428E-02  0.30940E-01
   0.20737E-02  0.26327E-01
   0.26829E-02  0.24750E-01
   0.33776E-02  0.15441E-01
   0.41380E-02  0.10307E-01
   0.49506E-02  0.86905E-02
   0.58109E-02  0.77829E-02
   0.67178E-02  0.72097E-02
   0.76703E-02  0.66117E-02
   0.86679E-02  0.63445E-02
   0.97117E-02  0.65147E-02
   0.10803E-01  0.61506E-02
   0.11945E-01  0.60858E-02
   0.13139E-01  0.61532E-02
   0.14387E-01  0.60084E-02
   0.15692E-01  0.63095E-02
   0.17058E-01  0.62289E-02
   0.18491E-01  0.61253E-02
   0.19998E-01  0.55538E-02
   0.21585E-01  0.46366E-02
   0.23258E-01  0.40649E-02
   0.25022E-01  0.35944E-02
   0.26881E-01  0.33601E-02
   0.28836E-01  0.34916E-02
   0.30889E-01  0.39849E-02
   0.33045E-01  0.45439E-02
   0.35314E-01  0.48536E-02
   0.37710E-01  0.46244E-02
   0.40241E-01  0.43113E-02
   0.42915E-01  0.41966E-02
   0.45741E-01  0.39163E-02
   0.48729E-01  0.36376E-02
   0.51887E-01  0.32678E-02
   0.55233E-01  0.27988E-02
   0.58788E-01  0.23437E-02
   0.62566E-01  0.18085E-02
   0.66577E-01  0.14945E-02
   0.70849E-01  0.11840E-02
   0.75402E-01  0.10238E-02
   0.80243E-01  0.94004E-03
   0.85374E-01  0.89542E-03
   0.90785E-01  0.90919E-03
   0.96466E-01  0.92292E-03
   0.10240      0.94964E-03
   0.10856      0.98586E-03
   0.11493      0.10142E-02
   0.12147      0.10408E-02
   0.12818      0.10600E-02
   0.13503      0.10510E-02
   0.14200      0.10339E-02
   0.14907      0.10135E-02
   0.15624      0.99520E-03
   0.16349      0.98564E-03
   0.17081      0.94752E-03
   0.17820      0.93286E-03
   0.18563      0.91936E-03
   0.19311      0.88817E-03
   0.20063      0.88180E-03
   0.20817      0.87008E-03
   0.21574      0.84860E-03
   0.22333      0.85641E-03
   0.23092      0.83999E-03
   0.23850      0.83624E-03
   0.24607      0.82874E-03
   0.25361      0.83533E-03
   0.26108      0.83092E-03
   0.26847      0.81725E-03
   0.27579      0.80120E-03
   0.28299      0.81856E-03
   0.29002      0.89712E-03
   0.29682      0.93673E-03
   0.30343      0.86615E-03
   0.30988      0.65633E-03
   0.31625      0.47249E-03
   0.32258      0.39962E-03
   0.32892      0.48247E-03
   0.33530      0.66836E-03
   0.34179      0.87332E-03
   0.34842      0.96984E-03
   0.35524      0.94112E-03
   0.36229      0.85927E-03
   0.36954      0.81100E-03
   0.37694      0.79933E-03
   0.38445      0.81048E-03
   0.39202      0.81778E-03
