#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   5.0000
#
#    x           cf
   0.94461E-05  0.12074E-01
   0.40619E-04  0.17814E-01
   0.95313E-04  0.19505E-01
   0.19630E-03  0.19247E-01
   0.26552E-03  0.29537E-01
   0.39313E-03  0.31113E-01
   0.54214E-03  0.35626E-01
   0.71625E-03  0.38483E-01
   0.92004E-03  0.45051E-01
   0.11545E-02  0.47295E-01
   0.14212E-02  0.55499E-01
   0.17253E-02  0.59185E-01
   0.20726E-02  0.68211E-01
   0.24656E-02  0.76032E-01
   0.29236E-02  0.69134E-01
   0.34163E-02  0.10231    
   0.40220E-02  0.74632E-01
   0.47047E-02  0.70553E-01
   0.54645E-02  0.55610E-01
   0.62883E-02  0.49909E-01
   0.71714E-02  0.44781E-01
   0.81091E-02  0.37396E-01
   0.91010E-02  0.33845E-01
   0.10147E-01  0.30305E-01
   0.11246E-01  0.27233E-01
   0.12399E-01  0.24860E-01
   0.13610E-01  0.22697E-01
   0.14880E-01  0.20833E-01
   0.16213E-01  0.18890E-01
   0.17613E-01  0.17406E-01
   0.19083E-01  0.15961E-01
   0.20629E-01  0.14953E-01
   0.22257E-01  0.13601E-01
   0.23973E-01  0.13016E-01
   0.25786E-01  0.12306E-01
   0.27703E-01  0.11680E-01
   0.29734E-01  0.10922E-01
   0.31891E-01  0.10527E-01
   0.34186E-01  0.10100E-01
   0.36631E-01  0.97349E-02
   0.39242E-01  0.93538E-02
   0.42034E-01  0.90339E-02
   0.45022E-01  0.87291E-02
   0.48223E-01  0.86090E-02
   0.51654E-01  0.84432E-02
   0.55327E-01  0.82841E-02
   0.59253E-01  0.82403E-02
   0.63440E-01  0.79459E-02
   0.67892E-01  0.78795E-02
   0.72616E-01  0.77805E-02
   0.77614E-01  0.75655E-02
   0.82884E-01  0.74902E-02
   0.88415E-01  0.72436E-02
   0.94191E-01  0.71537E-02
   0.10019      0.69749E-02
   0.10638      0.68843E-02
   0.11276      0.67655E-02
   0.11929      0.66676E-02
   0.12594      0.65089E-02
   0.13272      0.63879E-02
   0.13959      0.62111E-02
   0.14656      0.60286E-02
   0.15362      0.58797E-02
   0.16075      0.56743E-02
   0.16794      0.55565E-02
   0.17519      0.53937E-02
   0.18248      0.52598E-02
   0.18981      0.51553E-02
   0.19717      0.50034E-02
   0.20456      0.49136E-02
   0.21197      0.47901E-02
   0.21942      0.46525E-02
   0.22690      0.45630E-02
   0.23441      0.44359E-02
   0.24195      0.43507E-02
   0.24951      0.42592E-02
   0.25708      0.41722E-02
   0.26468      0.40972E-02
   0.27229      0.40278E-02
   0.27991      0.39467E-02
   0.28756      0.38931E-02
   0.29522      0.38351E-02
   0.30289      0.37849E-02
   0.31057      0.37272E-02
   0.31825      0.36981E-02
   0.32595      0.36353E-02
   0.33364      0.36125E-02
   0.34135      0.35534E-02
   0.34906      0.35379E-02
   0.35677      0.34840E-02
   0.36448      0.34456E-02
   0.37219      0.34087E-02
   0.37990      0.33703E-02
   0.38761      0.33207E-02
   0.39532      0.32919E-02
   0.40302      0.32430E-02
   0.41072      0.32114E-02
   0.41842      0.31723E-02
   0.42610      0.31273E-02
   0.43378      0.30942E-02
   0.44144      0.30509E-02
   0.44910      0.30023E-02
   0.45674      0.29459E-02
   0.46437      0.28983E-02
   0.47199      0.28300E-02
   0.47960      0.27685E-02
   0.48720      0.26928E-02
   0.49478      0.26221E-02
   0.50235      0.25326E-02
   0.50991      0.24472E-02
   0.51745      0.23492E-02
   0.52498      0.22421E-02
   0.53250      0.21353E-02
   0.54000      0.20144E-02
   0.54749      0.18904E-02
   0.55497      0.17536E-02
   0.56243      0.16145E-02
   0.56987      0.14630E-02
   0.57730      0.13121E-02
   0.58471      0.11526E-02
   0.59210      0.99142E-03
   0.59948      0.82895E-03
   0.60683      0.66507E-03
   0.61417      0.50248E-03
   0.62149      0.34780E-03
   0.62879      0.20022E-03
   0.63608      0.66209E-04
   0.64335     -0.54870E-04
   0.65061     -0.15723E-03
   0.65786     -0.24034E-03
   0.66510     -0.30376E-03
   0.67232     -0.34786E-03
   0.67954     -0.37537E-03
