#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   5.0000
#
#    x           cf
   0.95313E-04  0.20188E-03
   0.40619E-04  0.15580E-02
   0.94461E-05  0.26726E-02
  -0.36747E-05  0.40129E-02
   0.12968E-04  0.56771E-02
   0.51958E-04  0.66866E-02
   0.11783E-03  0.95779E-02
   0.21595E-03  0.10543E-01
   0.35184E-03  0.14745E-01
   0.53406E-03  0.16354E-01
   0.77928E-03  0.21962E-01
   0.11088E-02  0.22804E-01
   0.15428E-02  0.21849E-01
   0.20737E-02  0.19519E-01
   0.26829E-02  0.19323E-01
   0.33776E-02  0.14526E-01
   0.41380E-02  0.11343E-01
   0.49506E-02  0.10676E-01
   0.58109E-02  0.10047E-01
   0.67178E-02  0.98333E-02
   0.76703E-02  0.90817E-02
   0.86679E-02  0.87629E-02
   0.97117E-02  0.86551E-02
   0.10803E-01  0.83586E-02
   0.11945E-01  0.80754E-02
   0.13139E-01  0.80168E-02
   0.14387E-01  0.77048E-02
   0.15692E-01  0.79605E-02
   0.17058E-01  0.76441E-02
   0.18491E-01  0.75526E-02
   0.19998E-01  0.69050E-02
   0.21585E-01  0.60375E-02
   0.23258E-01  0.55884E-02
   0.25022E-01  0.50548E-02
   0.26881E-01  0.48804E-02
   0.28836E-01  0.50407E-02
   0.30889E-01  0.54978E-02
   0.33045E-01  0.59510E-02
   0.35314E-01  0.60754E-02
   0.37710E-01  0.56138E-02
   0.40241E-01  0.53029E-02
   0.42915E-01  0.50807E-02
   0.45741E-01  0.48348E-02
   0.48729E-01  0.45645E-02
   0.51887E-01  0.41982E-02
   0.55233E-01  0.38084E-02
   0.58788E-01  0.33998E-02
   0.62566E-01  0.28891E-02
   0.66577E-01  0.26522E-02
   0.70849E-01  0.23705E-02
   0.75402E-01  0.22495E-02
   0.80243E-01  0.21997E-02
   0.85374E-01  0.21402E-02
   0.90785E-01  0.21501E-02
   0.96466E-01  0.21074E-02
   0.10240      0.20899E-02
   0.10856      0.20653E-02
   0.11493      0.20257E-02
   0.12147      0.19950E-02
   0.12818      0.19452E-02
   0.13503      0.19003E-02
   0.14200      0.18221E-02
   0.14907      0.17669E-02
   0.15624      0.17123E-02
   0.16349      0.16769E-02
   0.17081      0.16011E-02
   0.17820      0.15684E-02
   0.18563      0.15367E-02
   0.19311      0.14803E-02
   0.20063      0.14620E-02
   0.20817      0.14293E-02
   0.21574      0.13928E-02
   0.22333      0.13861E-02
   0.23092      0.13576E-02
   0.23850      0.13386E-02
   0.24607      0.13140E-02
   0.25361      0.13155E-02
   0.26108      0.12979E-02
   0.26847      0.12689E-02
   0.27579      0.12386E-02
   0.28299      0.12510E-02
   0.29002      0.13413E-02
   0.29682      0.13910E-02
   0.30343      0.12993E-02
   0.30988      0.10360E-02
   0.31625      0.80108E-03
   0.32258      0.70830E-03
   0.32892      0.82048E-03
   0.33530      0.10559E-02
   0.34179      0.12984E-02
   0.34842      0.13976E-02
   0.35524      0.13377E-02
   0.36229      0.12215E-02
   0.36954      0.11507E-02
   0.37694      0.11328E-02
   0.38445      0.11367E-02
   0.39202      0.11440E-02
   0.39966      0.11212E-02
   0.40737      0.11170E-02
   0.41514      0.10993E-02
   0.42295      0.10901E-02
   0.43079      0.10778E-02
   0.43864      0.10743E-02
   0.44650      0.10682E-02
   0.45437      0.10661E-02
   0.46224      0.10607E-02
   0.47012      0.10545E-02
   0.47801      0.10495E-02
   0.48590      0.10431E-02
   0.49380      0.10396E-02
   0.50169      0.10343E-02
   0.50958      0.10331E-02
   0.51748      0.10281E-02
   0.52537      0.10244E-02
   0.53326      0.10257E-02
   0.54115      0.10195E-02
   0.54904      0.10195E-02
   0.55693      0.10182E-02
   0.56482      0.10144E-02
   0.57270      0.10140E-02
   0.58058      0.10139E-02
   0.58846      0.10137E-02
   0.59633      0.10122E-02
   0.60421      0.10146E-02
   0.61208      0.10224E-02
   0.61994      0.10266E-02
   0.62779      0.10348E-02
   0.63563      0.10435E-02
   0.64347      0.10563E-02
   0.65129      0.10783E-02
   0.65911      0.11171E-02
   0.66693      0.12087E-02
   0.67473      0.14094E-02
   0.68252      0.17116E-02
   0.69030      0.21252E-02
   0.69806      0.26090E-02
   0.70580      0.31223E-02
   0.71350      0.36018E-02
   0.72118      0.40291E-02
   0.72884      0.43811E-02
   0.73646      0.46605E-02
   0.74405      0.48778E-02
   0.75161      0.50300E-02
   0.75914      0.51446E-02
   0.76665      0.52151E-02
   0.77414      0.52490E-02
   0.78162      0.52683E-02
   0.78909      0.52593E-02
   0.79655      0.52321E-02
   0.80402      0.51934E-02
   0.81149      0.51507E-02
   0.81896      0.50923E-02
   0.82645      0.50277E-02
   0.83396      0.49586E-02
   0.84146      0.49313E-02
   0.84891      0.49060E-02
   0.85628      0.48820E-02
   0.86355      0.48611E-02
   0.87073      0.48231E-02
   0.87782      0.47728E-02
   0.88484      0.47143E-02
   0.89181      0.46300E-02
   0.89876      0.45300E-02
   0.90568      0.44318E-02
   0.91254      0.43276E-02
   0.91932      0.42336E-02
   0.92600      0.41389E-02
   0.93253      0.40318E-02
   0.93893      0.38989E-02
   0.94520      0.37473E-02
   0.95131      0.35712E-02
   0.95727      0.33679E-02
   0.96305      0.31525E-02
   0.96867      0.29175E-02
   0.97409      0.26706E-02
   0.97929      0.24330E-02
   0.98423      0.21892E-02
   0.98889      0.19541E-02
   0.99329      0.17683E-02
   0.99740      0.15523E-02
    1.0000      0.13641E-02
    1.0001       0.0000    
    1.0027       0.0000    
    1.0056       0.0000    
    1.0089       0.0000    
    1.0126       0.0000    
    1.0167       0.0000    
    1.0212       0.0000    
    1.0263       0.0000    
    1.0320       0.0000    
    1.0383       0.0000    
    1.0453       0.0000    
    1.0532       0.0000    
    1.0619       0.0000    
    1.0717       0.0000    
    1.0825       0.0000    
    1.0946       0.0000    
    1.1081       0.0000    
    1.1231       0.0000    
    1.1398       0.0000    
    1.1584       0.0000    
    1.1792       0.0000    
    1.2023       0.0000    
    1.2280       0.0000    
    1.2567       0.0000    
