#  GRUMMAN K-2 AIRFOIL                             
#  alpha =  -1.2100
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   9.0000
#
#    x           cf
   0.51958E-04  0.23767E-04
   0.11783E-03  0.23558E-02
   0.21595E-03  0.23899E-02
   0.35184E-03  0.70508E-02
   0.53406E-03  0.64335E-02
   0.77928E-03  0.12055E-01
   0.11088E-02  0.12458E-01
   0.15428E-02  0.15156E-01
   0.20737E-02  0.13100E-01
   0.26829E-02  0.14410E-01
   0.33776E-02  0.12479E-01
   0.41380E-02  0.94427E-02
   0.49506E-02  0.10768E-01
   0.58109E-02  0.94278E-02
   0.67178E-02  0.99987E-02
   0.76703E-02  0.85698E-02
   0.86679E-02  0.87837E-02
   0.97117E-02  0.84323E-02
   0.10803E-01  0.86303E-02
   0.11945E-01  0.80072E-02
   0.13139E-01  0.78334E-02
   0.14387E-01  0.79178E-02
   0.15692E-01  0.79919E-02
   0.17058E-01  0.77153E-02
   0.18491E-01  0.73114E-02
   0.19998E-01  0.71300E-02
   0.21585E-01  0.63072E-02
   0.23258E-01  0.59866E-02
   0.25022E-01  0.54268E-02
   0.26881E-01  0.51940E-02
   0.28836E-01  0.55514E-02
   0.30889E-01  0.58781E-02
   0.33045E-01  0.61809E-02
   0.35314E-01  0.63874E-02
   0.37710E-01  0.57768E-02
   0.40241E-01  0.53663E-02
   0.42915E-01  0.52457E-02
   0.45741E-01  0.50602E-02
   0.48729E-01  0.48023E-02
   0.51887E-01  0.44688E-02
   0.55233E-01  0.41640E-02
   0.58788E-01  0.37513E-02
   0.62566E-01  0.33520E-02
   0.66577E-01  0.31315E-02
   0.70849E-01  0.28109E-02
   0.75402E-01  0.27615E-02
   0.80243E-01  0.27058E-02
   0.85374E-01  0.26565E-02
   0.90785E-01  0.25949E-02
   0.96466E-01  0.25608E-02
   0.10240      0.25068E-02
   0.10856      0.24369E-02
   0.11493      0.23939E-02
   0.12147      0.23317E-02
   0.12818      0.22786E-02
   0.13503      0.22194E-02
   0.14200      0.20888E-02
   0.14907      0.20736E-02
   0.15624      0.19627E-02
   0.16349      0.19639E-02
   0.17081      0.18602E-02
   0.17820      0.18164E-02
   0.18563      0.17946E-02
   0.19311      0.17170E-02
   0.20063      0.16918E-02
   0.20817      0.16631E-02
   0.21574      0.16194E-02
   0.22333      0.15959E-02
   0.23092      0.15785E-02
   0.23850      0.15452E-02
   0.24607      0.15176E-02
   0.25361      0.15148E-02
   0.26108      0.14952E-02
   0.26847      0.14537E-02
   0.27579      0.14224E-02
   0.28299      0.14317E-02
   0.29002      0.15324E-02
   0.29682      0.15711E-02
   0.30343      0.14743E-02
   0.30988      0.11946E-02
   0.31625      0.93849E-03
   0.32258      0.84506E-03
   0.32892      0.96880E-03
   0.33530      0.12298E-02
   0.34179      0.14810E-02
   0.34842      0.15743E-02
   0.35524      0.15045E-02
   0.36229      0.13685E-02
   0.36954      0.12866E-02
   0.37694      0.12653E-02
   0.38445      0.12731E-02
   0.39202      0.12711E-02
   0.39966      0.12477E-02
   0.40737      0.12432E-02
   0.41514      0.12223E-02
   0.42295      0.12081E-02
   0.43079      0.11961E-02
   0.43864      0.11884E-02
   0.44650      0.11809E-02
   0.45437      0.11765E-02
   0.46224      0.11665E-02
   0.47012      0.11620E-02
   0.47801      0.11526E-02
   0.48590      0.11452E-02
   0.49380      0.11393E-02
   0.50169      0.11326E-02
   0.50958      0.11277E-02
   0.51748      0.11194E-02
   0.52537      0.11143E-02
   0.53326      0.11128E-02
   0.54115      0.11027E-02
   0.54904      0.11020E-02
   0.55693      0.10961E-02
   0.56482      0.10902E-02
   0.57270      0.10866E-02
   0.58058      0.10809E-02
   0.58846      0.10760E-02
   0.59633      0.10701E-02
   0.60421      0.10675E-02
   0.61208      0.10698E-02
   0.61994      0.10659E-02
   0.62779      0.10654E-02
   0.63563      0.10614E-02
   0.64347      0.10596E-02
   0.65129      0.10580E-02
   0.65911      0.10575E-02
   0.66693      0.10496E-02
   0.67473      0.10531E-02
   0.68252      0.10500E-02
   0.69030      0.10491E-02
   0.69806      0.10481E-02
   0.70580      0.10498E-02
   0.71350      0.10464E-02
   0.72118      0.10495E-02
   0.72884      0.10469E-02
   0.73646      0.10414E-02
   0.74405      0.10367E-02
   0.75161      0.10166E-02
   0.75914      0.10004E-02
   0.76665      0.97196E-03
   0.77414      0.93692E-03
   0.78162      0.89801E-03
   0.78909      0.85236E-03
   0.79655      0.79377E-03
   0.80402      0.73407E-03
   0.81149      0.66799E-03
   0.81896      0.59655E-03
   0.82645      0.52076E-03
   0.83396      0.44450E-03
   0.84146      0.38241E-03
   0.84891      0.31978E-03
