#  GRUMMAN K-2 AIRFOIL                             
#  alpha =  -1.2100
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   9.0000
#
#    x           cf
   0.77928E-03  0.55179E-02
   0.11088E-02  0.12041E-01
   0.15428E-02  0.20471E-01
   0.20737E-02  0.22231E-01
   0.26829E-02  0.25965E-01
   0.33776E-02  0.26631E-01
   0.41380E-02  0.23593E-01
   0.49506E-02  0.26676E-01
   0.58109E-02  0.23774E-01
   0.67178E-02  0.26226E-01
   0.76703E-02  0.23630E-01
   0.86679E-02  0.23682E-01
   0.97117E-02  0.23211E-01
   0.10803E-01  0.23901E-01
   0.11945E-01  0.22765E-01
   0.13139E-01  0.22318E-01
   0.14387E-01  0.22501E-01
   0.15692E-01  0.22639E-01
   0.17058E-01  0.21988E-01
   0.18491E-01  0.21170E-01
   0.19998E-01  0.21041E-01
   0.21585E-01  0.19513E-01
   0.23258E-01  0.18804E-01
   0.25022E-01  0.17512E-01
   0.26881E-01  0.17020E-01
   0.28836E-01  0.17174E-01
   0.30889E-01  0.17754E-01
   0.33045E-01  0.18114E-01
   0.35314E-01  0.18479E-01
   0.37710E-01  0.17499E-01
   0.40241E-01  0.16606E-01
   0.42915E-01  0.16198E-01
   0.45741E-01  0.15673E-01
   0.48729E-01  0.14917E-01
   0.51887E-01  0.14211E-01
   0.55233E-01  0.13384E-01
   0.58788E-01  0.12401E-01
   0.62566E-01  0.11493E-01
   0.66577E-01  0.10744E-01
   0.70849E-01  0.99922E-02
   0.75402E-01  0.96461E-02
   0.80243E-01  0.93637E-02
   0.85374E-01  0.91487E-02
   0.90785E-01  0.88121E-02
   0.96466E-01  0.86216E-02
   0.10240      0.84359E-02
   0.10856      0.81699E-02
   0.11493      0.79684E-02
   0.12147      0.77504E-02
   0.12818      0.75750E-02
   0.13503      0.73644E-02
   0.14200      0.70207E-02
   0.14907      0.68922E-02
   0.15624      0.66174E-02
   0.16349      0.65280E-02
   0.17081      0.62356E-02
   0.17820      0.60992E-02
   0.18563      0.59717E-02
   0.19311      0.57575E-02
   0.20063      0.56611E-02
   0.20817      0.55412E-02
   0.21574      0.53871E-02
   0.22333      0.53104E-02
   0.23092      0.52145E-02
   0.23850      0.51184E-02
   0.24607      0.50040E-02
   0.25361      0.49761E-02
   0.26108      0.48807E-02
   0.26847      0.47748E-02
   0.27579      0.47001E-02
   0.28299      0.46752E-02
   0.29002      0.47786E-02
   0.29682      0.47651E-02
   0.30343      0.45829E-02
   0.30988      0.41544E-02
   0.31625      0.37307E-02
   0.32258      0.35543E-02
   0.32892      0.37025E-02
   0.33530      0.40523E-02
   0.34179      0.43964E-02
   0.34842      0.45231E-02
   0.35524      0.44460E-02
   0.36229      0.42505E-02
   0.36954      0.41060E-02
   0.37694      0.40491E-02
   0.38445      0.40234E-02
   0.39202      0.39917E-02
   0.39966      0.39216E-02
   0.40737      0.38902E-02
   0.41514      0.38328E-02
   0.42295      0.37817E-02
   0.43079      0.37366E-02
   0.43864      0.37020E-02
   0.44650      0.36570E-02
   0.45437      0.36290E-02
   0.46224      0.35844E-02
   0.47012      0.35529E-02
   0.47801      0.35153E-02
   0.48590      0.34771E-02
   0.49380      0.34443E-02
   0.50169      0.34124E-02
   0.50958      0.33776E-02
   0.51748      0.33429E-02
   0.52537      0.33100E-02
   0.53326      0.32831E-02
   0.54115      0.32438E-02
   0.54904      0.32181E-02
   0.55693      0.31837E-02
   0.56482      0.31477E-02
   0.57270      0.31165E-02
   0.58058      0.30804E-02
   0.58846      0.30474E-02
   0.59633      0.30078E-02
   0.60421      0.29771E-02
   0.61208      0.29491E-02
   0.61994      0.29117E-02
   0.62779      0.28797E-02
   0.63563      0.28383E-02
   0.64347      0.28020E-02
   0.65129      0.27603E-02
   0.65911      0.27230E-02
   0.66693      0.26690E-02
   0.67473      0.26287E-02
   0.68252      0.25788E-02
   0.69030      0.25252E-02
   0.69806      0.24710E-02
   0.70580      0.24114E-02
   0.71350      0.23454E-02
   0.72118      0.22781E-02
   0.72884      0.21988E-02
   0.73646      0.21115E-02
   0.74405      0.20171E-02
   0.75161      0.18973E-02
   0.75914      0.17768E-02
   0.76665      0.16362E-02
   0.77414      0.14842E-02
   0.78162      0.13251E-02
   0.78909      0.11572E-02
   0.79655      0.97816E-03
   0.80402      0.80183E-03
   0.81149      0.62592E-03
   0.81896      0.45659E-03
   0.82645      0.29750E-03
   0.83396      0.15282E-03
   0.84146      0.32486E-04
   0.84891     -0.69697E-04
   0.85628     -0.15254E-03
   0.86355     -0.21682E-03
   0.87073     -0.26370E-03
   0.87782     -0.29471E-03
   0.88484     -0.31152E-03
   0.89181     -0.31758E-03
   0.89876     -0.31736E-03
   0.90568     -0.31268E-03
   0.91254     -0.30551E-03
   0.91932     -0.29861E-03
   0.92600     -0.29259E-03
   0.93253     -0.28746E-03
   0.93893     -0.28317E-03
   0.94520     -0.27960E-03
   0.95131     -0.27664E-03
   0.95727     -0.27423E-03
   0.96305     -0.27229E-03
   0.96867     -0.27074E-03
   0.97409     -0.26952E-03
   0.97929     -0.26859E-03
   0.98423     -0.26789E-03
   0.98889     -0.26737E-03
   0.99329     -0.26697E-03
   0.99740     -0.26669E-03
    1.0000     -0.21417E-03
    1.0001       0.0000    
    1.0027       0.0000    
    1.0056       0.0000    
    1.0089       0.0000    
    1.0126       0.0000    
    1.0167       0.0000    
    1.0212       0.0000    
    1.0263       0.0000    
    1.0320       0.0000    
    1.0383       0.0000    
    1.0453       0.0000    
    1.0532       0.0000    
    1.0619       0.0000    
    1.0716       0.0000    
    1.0825       0.0000    
    1.0946       0.0000    
    1.1080       0.0000    
    1.1230       0.0000    
    1.1398       0.0000    
    1.1584       0.0000    
    1.1791       0.0000    
    1.2022       0.0000    
    1.2280       0.0000    
    1.2566       0.0000    
    1.2885       0.0000    
    1.3241       0.0000    
    1.3637       0.0000    
    1.4078       0.0000    
    1.4570       0.0000    
    1.5117       0.0000    
    1.5727       0.0000    
    1.6406       0.0000    
    1.7162       0.0000    
    1.8004       0.0000    
    1.8942       0.0000    
    1.9987       0.0000    

   0.53406E-03  0.17488E-02
   0.35184E-03  0.53500E-02
   0.21595E-03  0.13472E-01
   0.11783E-03  0.12914E-01
   0.51958E-04  0.21895E-01
   0.12968E-04  0.19905E-01
  -0.36747E-05  0.27763E-01
   0.94461E-05  0.27053E-01
   0.40619E-04  0.34251E-01
   0.95313E-04  0.36912E-01
   0.19630E-03  0.31640E-01
   0.26552E-03  0.49068E-01
   0.39313E-03  0.46627E-01
   0.54214E-03  0.52872E-01
   0.71625E-03  0.55118E-01
   0.92004E-03  0.62021E-01
   0.11545E-02  0.66396E-01
   0.14212E-02  0.71374E-01
   0.17253E-02  0.77939E-01
   0.20726E-02  0.90248E-01
   0.24656E-02  0.92518E-01
   0.29236E-02  0.88715E-01
   0.34163E-02  0.12518    
   0.40220E-02  0.89222E-01
   0.47047E-02  0.80423E-01
   0.54645E-02  0.61248E-01
   0.62883E-02  0.50594E-01
   0.71714E-02  0.43476E-01
   0.81091E-02  0.35996E-01
   0.91010E-02  0.30270E-01
   0.10147E-01  0.26017E-01
   0.11246E-01  0.23373E-01
   0.12399E-01  0.20015E-01
   0.13610E-01  0.17457E-01
   0.14880E-01  0.15652E-01
   0.16213E-01  0.13081E-01
   0.17613E-01  0.11520E-01
   0.19083E-01  0.10400E-01
   0.20629E-01  0.90387E-02
   0.22257E-01  0.80992E-02
   0.23973E-01  0.74046E-02
   0.25786E-01  0.67013E-02
   0.27703E-01  0.61386E-02
   0.29734E-01  0.55661E-02
   0.31891E-01  0.52818E-02
   0.34186E-01  0.50666E-02
   0.36631E-01  0.47509E-02
   0.39242E-01  0.45079E-02
   0.42034E-01  0.43848E-02
   0.45022E-01  0.42199E-02
   0.48223E-01  0.42684E-02
   0.51654E-01  0.42863E-02
   0.55327E-01  0.43620E-02
   0.59253E-01  0.44341E-02
   0.63440E-01  0.44458E-02
   0.67892E-01  0.44969E-02
   0.72616E-01  0.46243E-02
   0.77614E-01  0.46177E-02
   0.82884E-01  0.47059E-02
   0.88415E-01  0.46876E-02
   0.94191E-01  0.47366E-02
   0.10019      0.47503E-02
   0.10638      0.47789E-02
   0.11276      0.47772E-02
   0.11929      0.48074E-02
   0.12594      0.47348E-02
   0.13272      0.47385E-02
   0.13959      0.46252E-02
   0.14656      0.45479E-02
   0.15362      0.44426E-02
   0.16075      0.43176E-02
   0.16794      0.42401E-02
   0.17519      0.41097E-02
   0.18248      0.40476E-02
   0.18981      0.39484E-02
   0.19717      0.38441E-02
   0.20456      0.37693E-02
   0.21197      0.36713E-02
   0.21942      0.35834E-02
   0.22690      0.34860E-02
   0.23441      0.33902E-02
   0.24195      0.33112E-02
   0.24951      0.32445E-02
   0.25708      0.31764E-02
   0.26468      0.31107E-02
   0.27229      0.30405E-02
   0.27991      0.29994E-02
   0.28756      0.29291E-02
   0.29522      0.28865E-02
   0.30289      0.28405E-02
   0.31057      0.27999E-02
   0.31825      0.27542E-02
   0.32595      0.27216E-02
   0.33364      0.26834E-02
   0.34135      0.26400E-02
   0.34906      0.26122E-02
   0.35677      0.25702E-02
   0.36448      0.25298E-02
   0.37219      0.24918E-02
   0.37990      0.24502E-02
   0.38761      0.24096E-02
   0.39532      0.23612E-02
   0.40302      0.23230E-02
   0.41072      0.22770E-02
   0.41842      0.22283E-02
   0.42610      0.21755E-02
   0.43378      0.21304E-02
   0.44144      0.20692E-02
   0.44910      0.20140E-02
   0.45674      0.19439E-02
   0.46437      0.18743E-02
   0.47199      0.17930E-02
   0.47960      0.17114E-02
   0.48720      0.16201E-02
   0.49478      0.15247E-02
   0.50235      0.14170E-02
   0.50991      0.13116E-02
   0.51745      0.11942E-02
   0.52498      0.10712E-02
   0.53250      0.94947E-03
   0.54000      0.81839E-03
   0.54749      0.68714E-03
   0.55497      0.55270E-03
   0.56243      0.42162E-03
   0.56987      0.29143E-03
   0.57730      0.16847E-03
   0.58471      0.52771E-04
   0.59210     -0.51953E-04
   0.59948     -0.14448E-03
   0.60683     -0.22298E-03
   0.61417     -0.28677E-03
   0.62149     -0.33443E-03
   0.62879     -0.36808E-03
   0.63608     -0.38829E-03
   0.64335     -0.39785E-03
   0.65061     -0.39973E-03
   0.65786     -0.39782E-03
   0.66510     -0.39156E-03
   0.67232     -0.38344E-03
   0.67954     -0.37540E-03
   0.68676     -0.36812E-03
   0.69397     -0.36164E-03
   0.70117     -0.35601E-03
   0.70838     -0.35112E-03
   0.71559     -0.34691E-03
   0.72281     -0.34328E-03
   0.73004     -0.34014E-03
   0.73728     -0.33745E-03
   0.74453     -0.33513E-03
   0.75180     -0.33315E-03
   0.75910     -0.33145E-03
   0.76642     -0.33000E-03
   0.77378     -0.32876E-03
   0.78118     -0.32769E-03
   0.78863     -0.32677E-03
   0.79611     -0.32597E-03
   0.80361     -0.32527E-03
   0.81108     -0.32462E-03
   0.81847     -0.32400E-03
   0.82574     -0.32340E-03
   0.83289     -0.32276E-03
   0.83991     -0.32207E-03
   0.84680     -0.27555E-03
   0.85358     -0.23817E-03
   0.86023     -0.20983E-03
   0.86676     -0.18917E-03
   0.87316     -0.17361E-03
   0.87944     -0.16162E-03
   0.88561     -0.15218E-03
   0.89167     -0.14464E-03
   0.89763     -0.13842E-03
   0.90349     -0.13241E-03
   0.90927     -0.12472E-03
   0.91493     -0.11520E-03
   0.92047     -0.10150E-03
   0.92588     -0.82085E-04
   0.93120     -0.55538E-04
   0.93644     -0.20683E-04
   0.94160      0.22066E-04
   0.94662      0.69263E-04
   0.95140      0.11745E-03
   0.95595      0.16904E-03
   0.96030      0.22619E-03
   0.96456      0.30914E-03
   0.96881      0.41288E-03
   0.97308      0.53680E-03
   0.97733      0.67705E-03
   0.98147      0.82956E-03
   0.98549      0.10071E-02
   0.98945      0.12429E-02
   0.99342      0.15509E-02
   0.99738      0.19217E-02
    1.0000      0.22686E-02
    1.0001       0.0000    
    1.0027       0.0000    
    1.0056       0.0000    
    1.0089       0.0000    
    1.0126       0.0000    
    1.0167       0.0000    
    1.0212       0.0000    
    1.0263       0.0000    
    1.0320       0.0000    
    1.0383       0.0000    
    1.0453       0.0000    
    1.0532       0.0000    
    1.0619       0.0000    
    1.0716       0.0000    
    1.0825       0.0000    
    1.0946       0.0000    
    1.1080       0.0000    
    1.1230       0.0000    
    1.1398       0.0000    
    1.1584       0.0000    
    1.1791       0.0000    
    1.2022       0.0000    
    1.2280       0.0000    
    1.2566       0.0000    
    1.2885       0.0000    
    1.3241       0.0000    
    1.3637       0.0000    
    1.4078       0.0000    
    1.4570       0.0000    
    1.5117       0.0000    
    1.5727       0.0000    
    1.6406       0.0000    
    1.7162       0.0000    
    1.8004       0.0000    
    1.8942       0.0000    
    1.9987       0.0000    

