#  GRUMMAN K-2 AIRFOIL                             
#  alpha =  -1.2100
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =  13.0000
#
#    x           cf
   0.94461E-05  0.40310E-02
   0.40619E-04  0.69215E-02
   0.95313E-04  0.69837E-02
   0.19630E-03  0.59152E-02
   0.26552E-03  0.12976E-01
   0.39313E-03  0.83486E-02
   0.54214E-03  0.13576E-01
   0.71625E-03  0.12837E-01
   0.92004E-03  0.15021E-01
   0.11545E-02  0.16970E-01
   0.14212E-02  0.17784E-01
   0.17253E-02  0.20165E-01
   0.20726E-02  0.23912E-01
   0.24656E-02  0.25299E-01
   0.29236E-02  0.22107E-01
   0.34163E-02  0.40280E-01
   0.40220E-02  0.21264E-01
   0.47047E-02  0.23267E-01
   0.54645E-02  0.17425E-01
   0.62883E-02  0.14191E-01
   0.71714E-02  0.13825E-01
   0.81091E-02  0.11550E-01
   0.91010E-02  0.96603E-02
   0.10147E-01  0.88221E-02
   0.11246E-01  0.84029E-02
   0.12399E-01  0.73078E-02
   0.13610E-01  0.64066E-02
   0.14880E-01  0.62409E-02
   0.16213E-01  0.51056E-02
   0.17613E-01  0.46082E-02
   0.19083E-01  0.45403E-02
   0.20629E-01  0.38817E-02
   0.22257E-01  0.37019E-02
   0.23973E-01  0.34675E-02
   0.25786E-01  0.32675E-02
   0.27703E-01  0.30648E-02
   0.29734E-01  0.28886E-02
   0.31891E-01  0.28642E-02
   0.34186E-01  0.28377E-02
   0.36631E-01  0.26333E-02
   0.39242E-01  0.25936E-02
   0.42034E-01  0.24798E-02
   0.45022E-01  0.23428E-02
   0.48223E-01  0.24061E-02
   0.51654E-01  0.24110E-02
   0.55327E-01  0.24424E-02
   0.59253E-01  0.24116E-02
   0.63440E-01  0.23192E-02
   0.67892E-01  0.23324E-02
   0.72616E-01  0.23124E-02
   0.77614E-01  0.22344E-02
   0.82884E-01  0.22393E-02
   0.88415E-01  0.21367E-02
   0.94191E-01  0.21135E-02
   0.10019      0.20655E-02
   0.10638      0.20555E-02
   0.11276      0.20204E-02
   0.11929      0.20120E-02
   0.12594      0.19256E-02
   0.13272      0.19351E-02
   0.13959      0.18433E-02
   0.14656      0.18073E-02
   0.15362      0.17335E-02
   0.16075      0.16679E-02
   0.16794      0.16310E-02
   0.17519      0.15680E-02
   0.18248      0.15485E-02
   0.18981      0.15074E-02
   0.19717      0.14620E-02
   0.20456      0.14362E-02
   0.21197      0.14018E-02
   0.21942      0.13608E-02
   0.22690      0.13194E-02
   0.23441      0.12791E-02
   0.24195      0.12510E-02
   0.24951      0.12338E-02
   0.25708      0.12066E-02
   0.26468      0.11891E-02
   0.27229      0.11563E-02
   0.27991      0.11527E-02
   0.28756      0.11193E-02
   0.29522      0.11094E-02
   0.30289      0.10962E-02
   0.31057      0.10881E-02
   0.31825      0.10718E-02
   0.32595      0.10661E-02
   0.33364      0.10597E-02
   0.34135      0.10457E-02
   0.34906      0.10400E-02
   0.35677      0.10316E-02
   0.36448      0.10205E-02
   0.37219      0.10104E-02
   0.37990      0.10003E-02
   0.38761      0.99587E-03
   0.39532      0.98265E-03
   0.40302      0.98039E-03
   0.41072      0.96911E-03
   0.41842      0.96446E-03
   0.42610      0.95576E-03
   0.43378      0.95437E-03
   0.44144      0.94310E-03
   0.44910      0.94109E-03
   0.45674      0.92833E-03
   0.46437      0.92242E-03
   0.47199      0.90723E-03
   0.47960      0.89796E-03
   0.48720      0.88234E-03
   0.49478      0.86863E-03
   0.50235      0.84865E-03
   0.50991      0.83516E-03
   0.51745      0.81208E-03
   0.52498      0.79013E-03
   0.53250      0.77156E-03
   0.54000      0.74551E-03
   0.54749      0.71798E-03
   0.55497      0.68744E-03
   0.56243      0.65735E-03
   0.56987      0.62181E-03
   0.57730      0.58620E-03
   0.58471      0.54776E-03
