#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   5.0000
#
#    x           cf
   0.92004E-03  0.77782E-03
   0.71625E-03  0.25374E-02
   0.54214E-03  0.30446E-02
   0.39313E-03  0.44737E-02
   0.26552E-03  0.74661E-02
   0.19630E-03  0.41133E-02
   0.95313E-04  0.11006E-01
   0.40619E-04  0.87118E-02
   0.94461E-05  0.11411E-01
  -0.36747E-05  0.13334E-01
   0.12968E-04  0.14214E-01
   0.51958E-04  0.16426E-01
   0.11783E-03  0.19728E-01
   0.21595E-03  0.21820E-01
   0.35184E-03  0.26707E-01
   0.53406E-03  0.30007E-01
   0.77928E-03  0.36062E-01
   0.11088E-02  0.37273E-01
   0.15428E-02  0.31373E-01
   0.20737E-02  0.25444E-01
   0.26829E-02  0.24294E-01
   0.33776E-02  0.15602E-01
   0.41380E-02  0.10567E-01
   0.49506E-02  0.88027E-02
   0.58109E-02  0.79316E-02
   0.67178E-02  0.73886E-02
   0.76703E-02  0.68871E-02
   0.86679E-02  0.66005E-02
   0.97117E-02  0.65815E-02
   0.10803E-01  0.64061E-02
   0.11945E-01  0.62633E-02
   0.13139E-01  0.62459E-02
   0.14387E-01  0.61789E-02
   0.15692E-01  0.64243E-02
   0.17058E-01  0.63586E-02
   0.18491E-01  0.61936E-02
   0.19998E-01  0.56475E-02
   0.21585E-01  0.47897E-02
   0.23258E-01  0.41877E-02
   0.25022E-01  0.36704E-02
   0.26881E-01  0.34658E-02
   0.28836E-01  0.36084E-02
   0.30889E-01  0.41003E-02
   0.33045E-01  0.46361E-02
   0.35314E-01  0.49411E-02
   0.37710E-01  0.46478E-02
   0.40241E-01  0.44248E-02
   0.42915E-01  0.42322E-02
   0.45741E-01  0.39883E-02
   0.48729E-01  0.37184E-02
   0.51887E-01  0.33161E-02
   0.55233E-01  0.28751E-02
   0.58788E-01  0.24260E-02
   0.62566E-01  0.18717E-02
   0.66577E-01  0.15776E-02
   0.70849E-01  0.12638E-02
   0.75402E-01  0.11078E-02
   0.80243E-01  0.10376E-02
   0.85374E-01  0.99375E-03
   0.90785E-01  0.10107E-02
   0.96466E-01  0.10214E-02
   0.10240      0.10628E-02
   0.10856      0.11011E-02
   0.11493      0.11325E-02
   0.12147      0.11687E-02
   0.12818      0.11991E-02
   0.13503      0.12216E-02
   0.14200      0.12307E-02
   0.14907      0.12798E-02
   0.15624      0.13238E-02
   0.16349      0.20286E-02
   0.17081      0.30137E-02
   0.17820      0.40497E-02
   0.18563      0.50014E-02
   0.19311      0.58110E-02
   0.20063      0.63077E-02
   0.20817      0.65289E-02
   0.21574      0.65958E-02
   0.22333      0.66034E-02
   0.23092      0.65430E-02
   0.23850      0.64568E-02
   0.24607      0.63649E-02
   0.25361      0.62899E-02
   0.26108      0.61971E-02
   0.26847      0.60933E-02
   0.27579      0.59900E-02
   0.28299      0.59319E-02
   0.29002      0.59870E-02
   0.29682      0.60112E-02
   0.30343      0.58942E-02
   0.30988      0.55689E-02
   0.31625      0.52486E-02
   0.32258      0.50912E-02
   0.32892      0.51945E-02
   0.33530      0.54249E-02
   0.34179      0.56377E-02
   0.34842      0.56816E-02
   0.35524      0.55724E-02
   0.36229      0.54146E-02
   0.36954      0.53170E-02
   0.37694      0.52759E-02
   0.38445      0.52623E-02
   0.39202      0.52433E-02
   0.39966      0.51990E-02
   0.40737      0.51711E-02
   0.41514      0.51297E-02
   0.42295      0.50998E-02
   0.43079      0.50671E-02
   0.43864      0.50444E-02
   0.44650      0.50196E-02
   0.45437      0.49971E-02
   0.46224      0.49755E-02
   0.47012      0.49500E-02
   0.47801      0.49287E-02
   0.48590      0.49047E-02
   0.49380      0.48865E-02
   0.50169      0.48642E-02
   0.50958      0.48492E-02
   0.51748      0.48288E-02
   0.52537      0.48098E-02
   0.53326      0.47973E-02
   0.54115      0.47769E-02
   0.54904      0.47626E-02
   0.55693      0.47469E-02
   0.56482      0.47301E-02
   0.57270      0.47163E-02
   0.58058      0.47037E-02
   0.58846      0.46891E-02
   0.59633      0.46744E-02
   0.60421      0.46614E-02
   0.61208      0.46531E-02
   0.61994      0.46432E-02
   0.62779      0.46337E-02
   0.63563      0.46228E-02
   0.64347      0.46125E-02
   0.65129      0.46061E-02
   0.65911      0.45948E-02
   0.66693      0.45836E-02
   0.67473      0.45822E-02
   0.68252      0.45697E-02
   0.69030      0.45678E-02
   0.69806      0.45583E-02
   0.70580      0.45581E-02
   0.71350      0.45532E-02
   0.72118      0.45512E-02
   0.72884      0.45473E-02
   0.73646      0.45425E-02
   0.74405      0.45350E-02
   0.75161      0.45243E-02
   0.75914      0.45105E-02
   0.76665      0.44919E-02
   0.77414      0.44634E-02
   0.78162      0.44362E-02
   0.78909      0.43974E-02
   0.79655      0.43584E-02
   0.80402      0.43107E-02
   0.81149      0.42655E-02
   0.81896      0.42113E-02
   0.82645      0.41535E-02
   0.83396      0.40972E-02
   0.84146      0.40618E-02
   0.84891      0.40311E-02
   0.85628      0.39996E-02
   0.86355      0.39708E-02
   0.87073      0.39314E-02
   0.87782      0.38822E-02
   0.88484      0.38252E-02
   0.89181      0.37508E-02
   0.89876      0.36628E-02
   0.90568      0.35743E-02
   0.91254      0.34762E-02
   0.91932      0.33822E-02
   0.92600      0.32820E-02
   0.93253      0.31729E-02
   0.93893      0.30451E-02
   0.94520      0.29027E-02
   0.95131      0.27453E-02
   0.95727      0.25712E-02
   0.96305      0.23910E-02
   0.96867      0.22040E-02
   0.97409      0.20135E-02
   0.97929      0.18345E-02
   0.98423      0.16592E-02
   0.98889      0.14951E-02
   0.99329      0.13611E-02
   0.99740      0.12205E-02
    1.0000      0.11085E-02
    1.0001       0.0000    
    1.0027       0.0000    
    1.0057       0.0000    
