#  NACA 0012                                       
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =  13.0000
#
#    x           cf
    1.5736       0.0000    
    1.6415       0.0000    
    1.7172       0.0000    
    1.8016       0.0000    
    1.8955       0.0000    
    2.0001       0.0000    

   0.49557E-05  0.22398E-02
   0.45260E-04  0.77476E-02
   0.12821E-03  0.10435E-01
   0.25560E-03  0.16036E-01
   0.42864E-03  0.19031E-01
   0.64864E-03  0.24149E-01
   0.91656E-03  0.26886E-01
   0.12328E-02  0.29036E-01
   0.15978E-02  0.31976E-01
   0.20116E-02  0.34719E-01
   0.24744E-02  0.35281E-01
   0.29863E-02  0.36091E-01
   0.35471E-02  0.37472E-01
   0.41571E-02  0.36348E-01
   0.48164E-02  0.38001E-01
   0.55257E-02  0.36750E-01
   0.62854E-02  0.36604E-01
   0.70964E-02  0.36498E-01
   0.79599E-02  0.34628E-01
   0.88771E-02  0.33808E-01
   0.98499E-02  0.33809E-01
   0.10880E-01  0.32139E-01
   0.11971E-01  0.31847E-01
   0.13124E-01  0.30572E-01
   0.14343E-01  0.29218E-01
   0.15632E-01  0.28487E-01
   0.16994E-01  0.27369E-01
   0.18435E-01  0.26640E-01
   0.19959E-01  0.25169E-01
   0.21573E-01  0.24924E-01
   0.23281E-01  0.23385E-01
   0.25093E-01  0.22753E-01
   0.27014E-01  0.21882E-01
   0.29054E-01  0.21074E-01
   0.31221E-01  0.20062E-01
   0.33526E-01  0.19417E-01
   0.35979E-01  0.18615E-01
   0.38590E-01  0.17762E-01
   0.41371E-01  0.17051E-01
   0.44333E-01  0.16420E-01
   0.47486E-01  0.15683E-01
   0.50842E-01  0.15127E-01
   0.54409E-01  0.14392E-01
   0.58194E-01  0.13801E-01
   0.62203E-01  0.13319E-01
   0.66437E-01  0.12637E-01
   0.70896E-01  0.12170E-01
   0.75575E-01  0.11624E-01
   0.80467E-01  0.11176E-01
   0.85561E-01  0.10679E-01
   0.90846E-01  0.10277E-01
   0.96307E-01  0.98478E-02
   0.10193      0.94366E-02
   0.10770      0.91078E-02
   0.11360      0.87558E-02
   0.11961      0.84185E-02
   0.12574      0.81187E-02
   0.13195      0.78187E-02
   0.13825      0.75436E-02
   0.14463      0.72790E-02
   0.15107      0.69992E-02
   0.15757      0.67917E-02
   0.16412      0.65379E-02
   0.17072      0.63471E-02
   0.17737      0.61329E-02
   0.18405      0.59235E-02
   0.19077      0.57289E-02
   0.19753      0.55583E-02
   0.20432      0.53750E-02
   0.21113      0.52143E-02
   0.21797      0.50391E-02
   0.22484      0.48899E-02
   0.23173      0.47455E-02
   0.23864      0.45923E-02
   0.24557      0.44551E-02
   0.25252      0.43235E-02
   0.25949      0.41788E-02
   0.26648      0.40613E-02
   0.27348      0.39378E-02
   0.28050      0.38150E-02
   0.28753      0.36929E-02
   0.29457      0.35784E-02
   0.30163      0.34718E-02
   0.30871      0.33532E-02
   0.31579      0.32577E-02
   0.32288      0.31500E-02
   0.32999      0.30532E-02
   0.33711      0.29555E-02
   0.34423      0.28515E-02
   0.35137      0.27683E-02
   0.35851      0.26697E-02
   0.36567      0.25826E-02
   0.37283      0.24876E-02
   0.38000      0.24069E-02
   0.38718      0.23172E-02
   0.39437      0.22366E-02
   0.40156      0.21501E-02
   0.40876      0.20720E-02
   0.41596      0.19900E-02
   0.42318      0.19094E-02
   0.43040      0.18302E-02
   0.43762      0.17537E-02
   0.44485      0.16786E-02
   0.45209      0.16003E-02
   0.45933      0.15270E-02
   0.46657      0.14514E-02
   0.47382      0.13792E-02
   0.48108      0.13079E-02
   0.48834      0.12342E-02
   0.49560      0.11646E-02
   0.50287      0.10905E-02
   0.51014      0.10220E-02
   0.51742      0.95322E-03
   0.52470      0.88376E-03
   0.53198      0.81582E-03
   0.53926      0.74808E-03
   0.54655      0.68179E-03
   0.55385      0.61671E-03
   0.56114      0.55092E-03
   0.56844      0.48780E-03
   0.57574      0.42549E-03
   0.58304      0.36496E-03
   0.59035      0.30638E-03
   0.59765      0.24855E-03
   0.60496      0.19268E-03
