#  NACA 0012                                       
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   9.0000
#
#    x           cf
   0.91656E-03  0.84032E-04
   0.64864E-03  0.13623E-02
   0.42864E-03  0.29886E-02
   0.25560E-03  0.50643E-02
   0.12821E-03  0.57358E-02
   0.45260E-04  0.75573E-02
   0.49557E-05  0.97173E-02
   0.49527E-05  0.10146E-01
   0.45242E-04  0.11933E-01
   0.12819E-03  0.13077E-01
   0.25555E-03  0.14391E-01
   0.42861E-03  0.15043E-01
   0.64861E-03  0.15935E-01
   0.91648E-03  0.16248E-01
   0.12327E-02  0.17612E-01
   0.15977E-02  0.17149E-01
   0.20115E-02  0.16256E-01
   0.24744E-02  0.18092E-01
   0.29862E-02  0.15998E-01
   0.35470E-02  0.16032E-01
   0.41570E-02  0.16375E-01
   0.48164E-02  0.15862E-01
   0.55256E-02  0.14272E-01
   0.62852E-02  0.14712E-01
   0.70962E-02  0.13368E-01
   0.79597E-02  0.13307E-01
   0.88769E-02  0.12659E-01
   0.98498E-02  0.11937E-01
   0.10880E-01  0.11340E-01
   0.11971E-01  0.10870E-01
   0.13124E-01  0.10474E-01
   0.14343E-01  0.97040E-02
   0.15632E-01  0.93876E-02
   0.16994E-01  0.90098E-02
   0.18435E-01  0.83638E-02
   0.19959E-01  0.80796E-02
   0.21572E-01  0.77895E-02
   0.23281E-01  0.72280E-02
   0.25092E-01  0.69511E-02
   0.27014E-01  0.65792E-02
   0.29054E-01  0.62482E-02
   0.31221E-01  0.59473E-02
   0.33526E-01  0.56304E-02
   0.35978E-01  0.54038E-02
   0.38590E-01  0.51347E-02
   0.41370E-01  0.48858E-02
   0.44332E-01  0.46105E-02
   0.47486E-01  0.43794E-02
   0.50842E-01  0.41880E-02
   0.54409E-01  0.39909E-02
   0.58194E-01  0.37903E-02
   0.62203E-01  0.35912E-02
   0.66437E-01  0.34155E-02
   0.70896E-01  0.32490E-02
   0.75575E-01  0.31205E-02
   0.80467E-01  0.29687E-02
   0.85561E-01  0.28117E-02
   0.90846E-01  0.26892E-02
   0.96306E-01  0.25891E-02
   0.10193      0.24361E-02
   0.10770      0.23682E-02
   0.11360      0.22320E-02
   0.11961      0.21494E-02
   0.12574      0.20631E-02
   0.13195      0.19730E-02
   0.13825      0.18988E-02
   0.14463      0.18206E-02
   0.15107      0.17412E-02
   0.15757      0.16660E-02
   0.16412      0.16192E-02
   0.17072      0.15461E-02
   0.17737      0.14812E-02
   0.18405      0.14347E-02
   0.19077      0.13766E-02
   0.19753      0.13279E-02
   0.20431      0.12702E-02
   0.21113      0.12256E-02
   0.21797      0.11709E-02
   0.22484      0.11291E-02
   0.23173      0.10843E-02
   0.23864      0.10453E-02
   0.24557      0.10065E-02
   0.25252      0.96171E-03
   0.25949      0.92596E-03
   0.26648      0.88838E-03
   0.27348      0.85035E-03
   0.28050      0.81069E-03
   0.28753      0.78666E-03
   0.29457      0.74500E-03
   0.30163      0.72011E-03
   0.30871      0.68676E-03
   0.31579      0.65663E-03
   0.32288      0.62689E-03
   0.32999      0.60196E-03
   0.33711      0.57028E-03
   0.34423      0.54973E-03
   0.35137      0.52266E-03
   0.35851      0.49698E-03
   0.36567      0.47646E-03
   0.37283      0.45323E-03
   0.38000      0.43494E-03
   0.38718      0.41275E-03
   0.39437      0.39748E-03
   0.40156      0.38245E-03
   0.40876      0.36840E-03
   0.41596      0.35827E-03
   0.42318      0.34795E-03
   0.43040      0.34295E-03
   0.43762      0.34288E-03
   0.44485      0.34335E-03
   0.45209      0.35470E-03
   0.45933      0.37364E-03
   0.46657      0.40780E-03
   0.47382      0.46372E-03
   0.48108      0.64907E-03
   0.48834      0.96426E-03
   0.49560      0.14901E-02
   0.50287      0.21408E-02
   0.51014      0.28063E-02
   0.51742      0.33973E-02
   0.52470      0.38837E-02
   0.53198      0.42640E-02
   0.53926      0.45388E-02
   0.54655      0.47419E-02
   0.55384      0.48741E-02
   0.56114      0.49649E-02
   0.56844      0.50119E-02
   0.57574      0.50350E-02
   0.58304      0.50362E-02
   0.59034      0.50237E-02
   0.59765      0.49977E-02
   0.60496      0.49664E-02
   0.61227      0.49211E-02
   0.61959      0.48809E-02
   0.62690      0.48275E-02
   0.63422      0.47802E-02
   0.64153      0.47273E-02
   0.64885      0.46756E-02
   0.65617      0.46255E-02
   0.66349      0.45692E-02
   0.67082      0.45175E-02
   0.67814      0.44655E-02
   0.68546      0.44128E-02
   0.69279      0.43616E-02
   0.70011      0.43087E-02
   0.70744      0.42660E-02
   0.71477      0.42111E-02
   0.72209      0.41631E-02
   0.72942      0.41135E-02
   0.73674      0.40664E-02
   0.74407      0.40209E-02
   0.75140      0.39774E-02
   0.75872      0.39272E-02
   0.76605      0.38819E-02
   0.77337      0.38327E-02
   0.78070      0.37913E-02
   0.78802      0.37453E-02
   0.79535      0.36993E-02
   0.80267      0.36521E-02
   0.80999      0.36050E-02
   0.81731      0.35628E-02
   0.82462      0.35132E-02
   0.83194      0.34659E-02
   0.83925      0.34171E-02
   0.84656      0.33727E-02
   0.85387      0.33180E-02
   0.86117      0.32697E-02
   0.86847      0.32187E-02
   0.87576      0.31589E-02
   0.88304      0.31089E-02
   0.89031      0.30496E-02
   0.89756      0.29934E-02
   0.90480      0.29314E-02
   0.91200      0.28624E-02
   0.91916      0.27969E-02
   0.92628      0.27268E-02
   0.93332      0.26516E-02
   0.94028      0.25719E-02
   0.94711      0.24896E-02
   0.95379      0.24026E-02
   0.96028      0.23099E-02
   0.96654      0.22165E-02
   0.97252      0.21160E-02
   0.97818      0.20148E-02
   0.98351      0.19121E-02
   0.98848      0.18087E-02
   0.99309      0.17083E-02
   0.99735      0.16076E-02
    1.0000      0.15703E-02
    1.0001       0.0000    
    1.0028       0.0000    
    1.0058       0.0000    
    1.0091       0.0000    
    1.0128       0.0000    
    1.0169       0.0000    
    1.0215       0.0000    
    1.0266       0.0000    
    1.0323       0.0000    
    1.0386       0.0000    
    1.0457       0.0000    
    1.0535       0.0000    
    1.0623       0.0000    
    1.0721       0.0000    
    1.0829       0.0000    
    1.0950       0.0000    
    1.1085       0.0000    
    1.1235       0.0000    
    1.1403       0.0000    
    1.1589       0.0000    
    1.1797       0.0000    
    1.2028       0.0000    
    1.2285       0.0000    
    1.2572       0.0000    
    1.2892       0.0000    
    1.3248       0.0000    
    1.3644       0.0000    
    1.4085       0.0000    
    1.4577       0.0000    
    1.5125       0.0000    
    1.5735       0.0000    
    1.6414       0.0000    
    1.7171       0.0000    
    1.8014       0.0000    
    1.8953       0.0000    
    1.9999       0.0000    

   0.12328E-02  0.14455E-02
   0.15978E-02  0.24814E-02
   0.20116E-02  0.35649E-02
   0.24744E-02  0.49252E-02
   0.29863E-02  0.56050E-02
   0.35471E-02  0.57038E-02
   0.41571E-02  0.74512E-02
   0.48164E-02  0.68949E-02
   0.55257E-02  0.77271E-02
   0.62854E-02  0.76409E-02
   0.70964E-02  0.87314E-02
   0.79599E-02  0.77149E-02
   0.88771E-02  0.80715E-02
   0.98499E-02  0.86547E-02
   0.10880E-01  0.80056E-02
   0.11971E-01  0.81077E-02
   0.13124E-01  0.82829E-02
   0.14343E-01  0.77095E-02
   0.15632E-01  0.79412E-02
   0.16994E-01  0.76476E-02
   0.18435E-01  0.73805E-02
   0.19959E-01  0.72800E-02
   0.21573E-01  0.73952E-02
   0.23281E-01  0.67497E-02
   0.25093E-01  0.67771E-02
   0.27014E-01  0.66618E-02
   0.29054E-01  0.63286E-02
   0.31221E-01  0.63114E-02
   0.33526E-01  0.59110E-02
   0.35979E-01  0.57630E-02
   0.38590E-01  0.56593E-02
   0.41371E-01  0.54355E-02
   0.44333E-01  0.52643E-02
   0.47486E-01  0.50853E-02
   0.50842E-01  0.48925E-02
   0.54409E-01  0.47501E-02
   0.58194E-01  0.45739E-02
   0.62203E-01  0.43765E-02
   0.66437E-01  0.42170E-02
   0.70896E-01  0.41320E-02
   0.75575E-01  0.39151E-02
   0.80467E-01  0.37818E-02
   0.85561E-01  0.36579E-02
   0.90846E-01  0.35141E-02
   0.96307E-01  0.34089E-02
   0.10193      0.32776E-02
   0.10770      0.31732E-02
   0.11360      0.30579E-02
   0.11961      0.29507E-02
   0.12574      0.28696E-02
   0.13195      0.27679E-02
   0.13825      0.26914E-02
   0.14463      0.25812E-02
   0.15107      0.25302E-02
   0.15757      0.24428E-02
   0.16412      0.23712E-02
   0.17072      0.23011E-02
   0.17737      0.22360E-02
   0.18405      0.21665E-02
   0.19077      0.21205E-02
   0.19753      0.20581E-02
   0.20432      0.19976E-02
   0.21113      0.19428E-02
   0.21797      0.18846E-02
   0.22484      0.18418E-02
   0.23173      0.18052E-02
   0.23864      0.17441E-02
   0.24557      0.17020E-02
   0.25252      0.16682E-02
   0.25949      0.16180E-02
   0.26648      0.15816E-02
   0.27348      0.15432E-02
   0.28050      0.15085E-02
   0.28753      0.14653E-02
   0.29457      0.14294E-02
   0.30163      0.13991E-02
   0.30871      0.13543E-02
   0.31579      0.13373E-02
   0.32288      0.12988E-02
   0.32999      0.12708E-02
   0.33711      0.12384E-02
   0.34423      0.12037E-02
   0.35137      0.11890E-02
   0.35851      0.11500E-02
   0.36567      0.11313E-02
   0.37283      0.10951E-02
   0.38000      0.10765E-02
   0.38718      0.10541E-02
   0.39437      0.10234E-02
   0.40156      0.10012E-02
   0.40876      0.98091E-03
   0.41596      0.95979E-03
   0.42318      0.93270E-03
   0.43040      0.91347E-03
   0.43762      0.88911E-03
   0.44485      0.87390E-03
   0.45209      0.84885E-03
   0.45933      0.83099E-03
   0.46657      0.81066E-03
   0.47382      0.79305E-03
   0.48108      0.77529E-03
   0.48834      0.75567E-03
   0.49560      0.73934E-03
   0.50287      0.71791E-03
   0.51014      0.70167E-03
   0.51742      0.68650E-03
   0.52470      0.66957E-03
   0.53198      0.65237E-03
   0.53926      0.63631E-03
   0.54655      0.62103E-03
   0.55385      0.60601E-03
   0.56114      0.58841E-03
   0.56844      0.57258E-03
   0.57574      0.55744E-03
   0.58304      0.54193E-03
   0.59035      0.52862E-03
   0.59765      0.51402E-03
   0.60496      0.49631E-03
   0.61227      0.48373E-03
   0.61959      0.46828E-03
   0.62690      0.45524E-03
   0.63422      0.44060E-03
   0.64153      0.42695E-03
   0.64885      0.41078E-03
   0.65617      0.39630E-03
   0.66349      0.38464E-03
   0.67082      0.36781E-03
   0.67814      0.35347E-03
   0.68546      0.34116E-03
   0.69279      0.32572E-03
   0.70011      0.31267E-03
   0.70744      0.29823E-03
   0.71477      0.28348E-03
   0.72209      0.27011E-03
   0.72942      0.25550E-03
   0.73675      0.24120E-03
   0.74407      0.22702E-03
   0.75140      0.21571E-03
   0.75872      0.20110E-03
   0.76605      0.18879E-03
   0.77337      0.17681E-03
   0.78070      0.16390E-03
   0.78802      0.15260E-03
   0.79535      0.14287E-03
   0.80267      0.13307E-03
   0.80999      0.12503E-03
   0.81731      0.11802E-03
   0.82462      0.11170E-03
   0.83194      0.10998E-03
   0.83925      0.10924E-03
   0.84656      0.11243E-03
   0.85387      0.12205E-03
   0.86117      0.13796E-03
   0.86847      0.16973E-03
   0.87576      0.29048E-03
   0.88304      0.49282E-03
   0.89031      0.77991E-03
   0.89756      0.11152E-02
   0.90480      0.14726E-02
   0.91200      0.18149E-02
   0.91916      0.21176E-02
   0.92628      0.23638E-02
   0.93332      0.25628E-02
   0.94028      0.27062E-02
   0.94711      0.28095E-02
   0.95379      0.28677E-02
   0.96028      0.29023E-02
   0.96654      0.28957E-02
   0.97252      0.28703E-02
   0.97818      0.28163E-02
   0.98351      0.27482E-02
   0.98848      0.26572E-02
   0.99309      0.25543E-02
   0.99735      0.24273E-02
    1.0000      0.24288E-02
    1.0001       0.0000    
    1.0028       0.0000    
    1.0058       0.0000    
    1.0091       0.0000    
    1.0128       0.0000    
    1.0169       0.0000    
    1.0215       0.0000    
    1.0266       0.0000    
    1.0323       0.0000    
    1.0386       0.0000    
    1.0457       0.0000    
    1.0535       0.0000    
