#  NACA 0012                                       
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   5.0000
#
#    x           cf
    1.3248       0.0000    
    1.3644       0.0000    
    1.4085       0.0000    
    1.4577       0.0000    
    1.5125       0.0000    
    1.5735       0.0000    
    1.6414       0.0000    
    1.7171       0.0000    
    1.8014       0.0000    
    1.8953       0.0000    
    1.9999       0.0000    

   0.12328E-02  0.13867E-02
   0.15978E-02  0.24403E-02
   0.20116E-02  0.35045E-02
   0.24744E-02  0.48978E-02
   0.29863E-02  0.55292E-02
   0.35471E-02  0.57061E-02
   0.41571E-02  0.73520E-02
   0.48164E-02  0.69425E-02
   0.55257E-02  0.76286E-02
   0.62854E-02  0.76611E-02
   0.70964E-02  0.86561E-02
   0.79599E-02  0.77234E-02
   0.88771E-02  0.80497E-02
   0.98499E-02  0.86237E-02
   0.10880E-01  0.79962E-02
   0.11971E-01  0.80861E-02
   0.13124E-01  0.82685E-02
   0.14343E-01  0.77202E-02
   0.15632E-01  0.79039E-02
   0.16994E-01  0.76420E-02
   0.18435E-01  0.73759E-02
   0.19959E-01  0.72803E-02
   0.21573E-01  0.73701E-02
   0.23281E-01  0.67537E-02
   0.25093E-01  0.67677E-02
   0.27014E-01  0.66543E-02
   0.29054E-01  0.63240E-02
   0.31221E-01  0.63143E-02
   0.33526E-01  0.59007E-02
   0.35979E-01  0.57629E-02
   0.38590E-01  0.56618E-02
   0.41371E-01  0.54311E-02
   0.44333E-01  0.52637E-02
   0.47486E-01  0.50790E-02
   0.50842E-01  0.48989E-02
   0.54409E-01  0.47427E-02
   0.58194E-01  0.45739E-02
   0.62203E-01  0.43798E-02
   0.66437E-01  0.42162E-02
   0.70896E-01  0.41284E-02
   0.75575E-01  0.39166E-02
   0.80467E-01  0.37815E-02
   0.85561E-01  0.36604E-02
   0.90846E-01  0.35139E-02
   0.96307E-01  0.34058E-02
   0.10193      0.32782E-02
   0.10770      0.31747E-02
   0.11360      0.30600E-02
   0.11961      0.29502E-02
