#  NACA 0012                                       
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   5.0000
#
#    x           cf
   0.49527E-05  0.26160E-02
   0.45242E-04  0.64101E-02
   0.12819E-03  0.11753E-01
   0.25555E-03  0.15372E-01
   0.42861E-03  0.19259E-01
   0.64861E-03  0.24130E-01
   0.91648E-03  0.26897E-01
   0.12327E-02  0.29915E-01
   0.15977E-02  0.31721E-01
   0.20115E-02  0.33718E-01
   0.24744E-02  0.36222E-01
   0.29862E-02  0.36362E-01
   0.35470E-02  0.36770E-01
   0.41570E-02  0.37389E-01
   0.48164E-02  0.37298E-01
   0.55256E-02  0.36818E-01
   0.62852E-02  0.36896E-01
   0.70962E-02  0.35799E-01
   0.79597E-02  0.35353E-01
   0.88769E-02  0.34352E-01
   0.98498E-02  0.33323E-01
   0.10880E-01  0.32787E-01
   0.11971E-01  0.31393E-01
   0.13124E-01  0.30424E-01
   0.14343E-01  0.29451E-01
   0.15632E-01  0.28501E-01
   0.16994E-01  0.27527E-01
   0.18435E-01  0.26503E-01
   0.19959E-01  0.25516E-01
   0.21572E-01  0.24607E-01
   0.23281E-01  0.23772E-01
   0.25092E-01  0.22567E-01
   0.27014E-01  0.22027E-01
   0.29054E-01  0.20913E-01
   0.31221E-01  0.20288E-01
   0.33526E-01  0.19396E-01
   0.35978E-01  0.18638E-01
   0.38590E-01  0.17861E-01
   0.41370E-01  0.17145E-01
   0.44332E-01  0.16385E-01
   0.47486E-01  0.15782E-01
   0.50842E-01  0.15082E-01
   0.54409E-01  0.14462E-01
   0.58194E-01  0.13856E-01
   0.62203E-01  0.13249E-01
   0.66437E-01  0.12718E-01
   0.70896E-01  0.12191E-01
   0.75575E-01  0.11678E-01
   0.80467E-01  0.11182E-01
   0.85561E-01  0.10732E-01
   0.90846E-01  0.10307E-01
   0.96306E-01  0.98942E-02
   0.10193      0.94874E-02
   0.10770      0.91318E-02
   0.11360      0.87768E-02
   0.11961      0.84577E-02
   0.12574      0.81431E-02
   0.13195      0.78345E-02
   0.13825      0.75619E-02
   0.14463      0.73180E-02
   0.15107      0.70481E-02
   0.15757      0.68134E-02
   0.16412      0.65894E-02
   0.17072      0.63757E-02
   0.17737      0.61615E-02
   0.18405      0.59797E-02
   0.19077      0.57704E-02
   0.19753      0.56127E-02
   0.20431      0.54238E-02
   0.21113      0.52607E-02
   0.21797      0.50881E-02
   0.22484      0.49406E-02
   0.23173      0.47890E-02
   0.23864      0.46478E-02
   0.24557      0.45176E-02
   0.25252      0.43762E-02
   0.25949      0.42434E-02
   0.26648      0.41208E-02
   0.27348      0.39947E-02
   0.28050      0.38784E-02
   0.28753      0.37633E-02
   0.29457      0.36503E-02
   0.30163      0.35467E-02
   0.30871      0.34397E-02
   0.31579      0.33374E-02
   0.32288      0.32392E-02
   0.32999      0.31429E-02
   0.33711      0.30486E-02
   0.34423      0.29549E-02
   0.35137      0.28682E-02
   0.35851      0.27779E-02
   0.36567      0.26926E-02
   0.37283      0.26108E-02
   0.38000      0.25289E-02
   0.38718      0.24487E-02
   0.39437      0.23699E-02
   0.40156      0.22940E-02
   0.40876      0.22208E-02
   0.41596      0.21466E-02
   0.42318      0.20747E-02
   0.43040      0.20051E-02
   0.43762      0.19364E-02
   0.44485      0.18664E-02
   0.45209      0.18012E-02
