#  NACA 0012                                       
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   5.0000
#
#    x           cf
   0.12328E-02  0.82014E-03
   0.91656E-03  0.52494E-02
   0.64864E-03  0.96334E-02
   0.42864E-03  0.14736E-01
   0.25560E-03  0.20472E-01
   0.12821E-03  0.24750E-01
   0.45260E-04  0.29139E-01
   0.49557E-05  0.34399E-01
   0.49527E-05  0.38981E-01
   0.45242E-04  0.42166E-01
   0.12819E-03  0.46102E-01
   0.25555E-03  0.49888E-01
   0.42861E-03  0.51186E-01
   0.64861E-03  0.55431E-01
   0.91648E-03  0.55747E-01
   0.12327E-02  0.57583E-01
   0.15977E-02  0.56844E-01
   0.20115E-02  0.56066E-01
   0.24744E-02  0.56840E-01
   0.29862E-02  0.54917E-01
   0.35470E-02  0.53386E-01
   0.41570E-02  0.52432E-01
   0.48164E-02  0.50479E-01
   0.55256E-02  0.48088E-01
   0.62852E-02  0.46642E-01
   0.70962E-02  0.43976E-01
   0.79597E-02  0.42824E-01
   0.88769E-02  0.40215E-01
   0.98498E-02  0.38538E-01
   0.10880E-01  0.36758E-01
   0.11971E-01  0.34575E-01
   0.13124E-01  0.33012E-01
   0.14343E-01  0.31339E-01
   0.15632E-01  0.29879E-01
   0.16994E-01  0.28479E-01
   0.18435E-01  0.26689E-01
   0.19959E-01  0.25594E-01
   0.21572E-01  0.24236E-01
   0.23281E-01  0.23040E-01
   0.25092E-01  0.21661E-01
   0.27014E-01  0.20782E-01
   0.29054E-01  0.19527E-01
   0.31221E-01  0.18712E-01
   0.33526E-01  0.17703E-01
   0.35978E-01  0.16819E-01
   0.38590E-01  0.15937E-01
   0.41370E-01  0.15168E-01
   0.44332E-01  0.14372E-01
   0.47486E-01  0.13604E-01
   0.50842E-01  0.12967E-01
   0.54409E-01  0.12321E-01
   0.58194E-01  0.11693E-01
   0.62203E-01  0.11058E-01
   0.66437E-01  0.10554E-01
   0.70896E-01  0.10013E-01
   0.75575E-01  0.95557E-02
   0.80467E-01  0.90871E-02
   0.85561E-01  0.86458E-02
   0.90846E-01  0.82400E-02
   0.96306E-01  0.78670E-02
