#  NACA 0012                                       
#  alpha =   0.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   9.0000
#
#    x           cf
   0.49527E-05  0.78166E-03
   0.45242E-04  0.21314E-02
   0.12819E-03  0.36650E-02
   0.25555E-03  0.48558E-02
   0.42861E-03  0.66115E-02
   0.64861E-03  0.73280E-02
   0.91648E-03  0.87321E-02
   0.12327E-02  0.93482E-02
   0.15977E-02  0.10488E-01
   0.20115E-02  0.10439E-01
   0.24744E-02  0.11810E-01
   0.29862E-02  0.11553E-01
   0.35470E-02  0.11758E-01
   0.41570E-02  0.11805E-01
   0.48164E-02  0.11991E-01
   0.55256E-02  0.11311E-01
   0.62852E-02  0.12390E-01
   0.70962E-02  0.11101E-01
   0.79597E-02  0.11073E-01
   0.88769E-02  0.11057E-01
   0.98498E-02  0.10286E-01
   0.10880E-01  0.10784E-01
   0.11971E-01  0.97435E-02
   0.13124E-01  0.96874E-02
   0.14343E-01  0.92328E-02
   0.15632E-01  0.90980E-02
   0.16994E-01  0.86938E-02
   0.18435E-01  0.82873E-02
   0.19959E-01  0.81758E-02
   0.21572E-01  0.76801E-02
   0.23281E-01  0.75963E-02
   0.25092E-01  0.69641E-02
   0.27014E-01  0.70958E-02
   0.29054E-01  0.65526E-02
   0.31221E-01  0.64193E-02
   0.33526E-01  0.60731E-02
   0.35978E-01  0.59039E-02
   0.38590E-01  0.56379E-02
   0.41370E-01  0.53965E-02
   0.44332E-01  0.51463E-02
   0.47486E-01  0.49916E-02
   0.50842E-01  0.47312E-02
   0.54409E-01  0.45848E-02
   0.58194E-01  0.43831E-02
   0.62203E-01  0.41572E-02
   0.66437E-01  0.40221E-02
   0.70896E-01  0.38264E-02
   0.75575E-01  0.36791E-02
   0.80467E-01  0.35225E-02
   0.85561E-01  0.33872E-02
   0.90846E-01  0.32497E-02
   0.96306E-01  0.31318E-02
   0.10193      0.29875E-02
   0.10770      0.28814E-02
   0.11360      0.27633E-02
   0.11961      0.26728E-02
   0.12574      0.25750E-02
   0.13195      0.24664E-02
   0.13825      0.23824E-02
   0.14463      0.23240E-02
   0.15107      0.22123E-02
   0.15757      0.21548E-02
   0.16412      0.20785E-02
