#  NACA 0012                                       
#  alpha =  -1.2100
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   9.0000
#
#    x           cf
   0.91648E-03  0.77664E-03
   0.12327E-02  0.50771E-02
   0.15977E-02  0.90448E-02
   0.20115E-02  0.12060E-01
   0.24744E-02  0.16530E-01
   0.29862E-02  0.16593E-01
   0.35470E-02  0.20747E-01
   0.41570E-02  0.21341E-01
   0.48164E-02  0.23610E-01
   0.55256E-02  0.24225E-01
   0.62852E-02  0.25606E-01
   0.70962E-02  0.24773E-01
   0.79597E-02  0.26453E-01
   0.88769E-02  0.26310E-01
   0.98498E-02  0.26178E-01
   0.10880E-01  0.25998E-01
   0.11971E-01  0.25894E-01
   0.13124E-01  0.25341E-01
   0.14343E-01  0.24880E-01
   0.15632E-01  0.24984E-01
   0.16994E-01  0.24100E-01
   0.18435E-01  0.23545E-01
   0.19959E-01  0.23233E-01
   0.21572E-01  0.22544E-01
   0.23281E-01  0.21990E-01
   0.25092E-01  0.21008E-01
   0.27014E-01  0.20960E-01
   0.29054E-01  0.19836E-01
   0.31221E-01  0.19594E-01
   0.33526E-01  0.18797E-01
   0.35978E-01  0.18392E-01
   0.38590E-01  0.17742E-01
   0.41370E-01  0.17041E-01
   0.44332E-01  0.16501E-01
   0.47486E-01  0.15900E-01
   0.50842E-01  0.15407E-01
   0.54409E-01  0.14809E-01
   0.58194E-01  0.14335E-01
   0.62203E-01  0.13736E-01
   0.66437E-01  0.13202E-01
   0.70896E-01  0.12794E-01
   0.75575E-01  0.12236E-01
   0.80467E-01  0.11865E-01
   0.85561E-01  0.11401E-01
   0.90846E-01  0.10991E-01
   0.96306E-01  0.10573E-01
   0.10193      0.10201E-01
   0.10770      0.98189E-02
   0.11360      0.94762E-02
   0.11961      0.91934E-02
   0.12574      0.88600E-02
   0.13195      0.85638E-02
   0.13825      0.82810E-02
   0.14463      0.80503E-02
   0.15107      0.77595E-02
   0.15757      0.75199E-02
   0.16412      0.72973E-02
   0.17072      0.70777E-02
   0.17737      0.68740E-02
   0.18405      0.66574E-02
   0.19077      0.64688E-02
   0.19753      0.62927E-02
   0.20431      0.61073E-02
   0.21113      0.59343E-02
   0.21797      0.57581E-02
   0.22484      0.55973E-02
   0.23173      0.54492E-02
   0.23864      0.53092E-02
   0.24557      0.51645E-02
   0.25252      0.50212E-02
   0.25949      0.48768E-02
   0.26648      0.47596E-02
   0.27348      0.46218E-02
   0.28050      0.44971E-02
   0.28753      0.43863E-02
   0.29457      0.42621E-02
   0.30163      0.41567E-02
   0.30871      0.40392E-02
   0.31579      0.39377E-02
   0.32288      0.38228E-02
   0.32999      0.37356E-02
   0.33711      0.36265E-02
   0.34423      0.35275E-02
   0.35137      0.34377E-02
   0.35851      0.33433E-02
   0.36567      0.32482E-02
   0.37283      0.31618E-02
   0.38000      0.30713E-02
   0.38718      0.29873E-02
   0.39437      0.28986E-02
   0.40156      0.28178E-02
   0.40876      0.27379E-02
   0.41596      0.26557E-02
   0.42318      0.25748E-02
   0.43040      0.24981E-02
   0.43762      0.24209E-02
   0.44485      0.23400E-02
   0.45209      0.22670E-02
   0.45933      0.21912E-02
   0.46657      0.21208E-02
   0.47382      0.20423E-02
   0.48108      0.19702E-02
   0.48834      0.18975E-02
   0.49560      0.18244E-02
   0.50287      0.17531E-02
   0.51014      0.16831E-02
   0.51742      0.16080E-02
   0.52470      0.15359E-02
   0.53198      0.14658E-02
   0.53926      0.13939E-02
   0.54655      0.13219E-02
   0.55384      0.12500E-02
   0.56114      0.11789E-02
   0.56844      0.11045E-02
   0.57574      0.10340E-02
   0.58304      0.96186E-03
   0.59034      0.89025E-03
   0.59765      0.81960E-03
   0.60496      0.74866E-03
   0.61227      0.67616E-03
   0.61959      0.60725E-03
   0.62690      0.53620E-03
   0.63422      0.46829E-03
   0.64153      0.40021E-03
   0.64885      0.33439E-03
   0.65617      0.27049E-03
   0.66349      0.20739E-03
   0.67082      0.14684E-03
   0.67814      0.89649E-04
   0.68546      0.34942E-04
   0.69279     -0.16269E-04
   0.70011     -0.63505E-04
   0.70744     -0.10634E-03
   0.71477     -0.14598E-03
   0.72209     -0.18114E-03
   0.72942     -0.21192E-03
   0.73674     -0.23788E-03
   0.74407     -0.25968E-03
   0.75140     -0.27741E-03
   0.75872     -0.29155E-03
   0.76605     -0.30202E-03
   0.77337     -0.30932E-03
   0.78070     -0.31368E-03
   0.78802     -0.31575E-03
   0.79535     -0.31599E-03
   0.80267     -0.31499E-03
   0.80999     -0.31339E-03
   0.81731     -0.31080E-03
   0.82462     -0.30709E-03
   0.83194     -0.30297E-03
   0.83925     -0.29876E-03
   0.84656     -0.29464E-03
   0.85387     -0.29066E-03
   0.86117     -0.28695E-03
   0.86847     -0.28345E-03
   0.87576     -0.28017E-03
   0.88304     -0.27715E-03
   0.89031     -0.27433E-03
   0.89756     -0.27172E-03
   0.90480     -0.26929E-03
   0.91200     -0.26703E-03
   0.91916     -0.26495E-03
   0.92628     -0.26302E-03
   0.93332     -0.26124E-03
   0.94028     -0.25958E-03
   0.94711     -0.25807E-03
   0.95379     -0.25667E-03
   0.96028     -0.25539E-03
   0.96654     -0.25424E-03
   0.97252     -0.25318E-03
   0.97818     -0.25223E-03
   0.98351     -0.25138E-03
   0.98848     -0.25062E-03
   0.99309     -0.24994E-03
   0.99735     -0.24933E-03
    1.0000     -0.21272E-03
    1.0001       0.0000    
    1.0028       0.0000    
    1.0058       0.0000    
    1.0091       0.0000    
    1.0128       0.0000    
    1.0169       0.0000    
    1.0215       0.0000    
    1.0266       0.0000    
    1.0323       0.0000    
    1.0386       0.0000    
    1.0457       0.0000    
    1.0535       0.0000    
    1.0623       0.0000    
    1.0721       0.0000    
    1.0829       0.0000    
    1.0950       0.0000    
    1.1085       0.0000    
    1.1235       0.0000    
    1.1403       0.0000    
    1.1589       0.0000    
    1.1797       0.0000    
    1.2028       0.0000    
    1.2285       0.0000    
