#  NACA 0012                                       
#  alpha =  -1.2100
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   5.0000
#
#    x           cf
   0.42861E-03  0.58904E-03
   0.64861E-03  0.22227E-02
   0.91648E-03  0.34449E-02
   0.12327E-02  0.44528E-02
   0.15977E-02  0.59690E-02
   0.20115E-02  0.63391E-02
   0.24744E-02  0.78206E-02
   0.29862E-02  0.73947E-02
   0.35470E-02  0.90230E-02
   0.41570E-02  0.86159E-02
   0.48164E-02  0.91651E-02
   0.55256E-02  0.94498E-02
   0.62852E-02  0.95598E-02
   0.70962E-02  0.94121E-02
   0.79597E-02  0.93330E-02
   0.88769E-02  0.97671E-02
   0.98498E-02  0.88553E-02
   0.10880E-01  0.95561E-02
   0.11971E-01  0.88080E-02
   0.13124E-01  0.86941E-02
   0.14343E-01  0.85825E-02
   0.15632E-01  0.85027E-02
   0.16994E-01  0.80881E-02
   0.18435E-01  0.77747E-02
   0.19959E-01  0.78125E-02
   0.21572E-01  0.74765E-02
   0.23281E-01  0.72989E-02
   0.25092E-01  0.67981E-02
   0.27014E-01  0.68955E-02
   0.29054E-01  0.64924E-02
   0.31221E-01  0.63621E-02
   0.33526E-01  0.60940E-02
   0.35978E-01  0.59070E-02
   0.38590E-01  0.56381E-02
   0.41370E-01  0.54999E-02
   0.44332E-01  0.52899E-02
   0.47486E-01  0.50489E-02
   0.50842E-01  0.49408E-02
   0.54409E-01  0.46712E-02
   0.58194E-01  0.45405E-02
   0.62203E-01  0.43370E-02
   0.66437E-01  0.41658E-02
   0.70896E-01  0.40581E-02
   0.75575E-01  0.38279E-02
   0.80467E-01  0.37446E-02
   0.85561E-01  0.35632E-02
   0.90846E-01  0.34603E-02
   0.96306E-01  0.33070E-02
   0.10193      0.32054E-02
   0.10770      0.30550E-02
   0.11360      0.29681E-02
   0.11961      0.28772E-02
   0.12574      0.27588E-02
   0.13195      0.26784E-02
   0.13825      0.25855E-02
   0.14463      0.25108E-02
   0.15107      0.24189E-02
   0.15757      0.23496E-02
   0.16412      0.22726E-02
   0.17072      0.22013E-02
   0.17737      0.21427E-02
   0.18405      0.20768E-02
   0.19077      0.20152E-02
   0.19753      0.19659E-02
   0.20431      0.18948E-02
   0.21113      0.18455E-02
   0.21797      0.18016E-02
   0.22484      0.17404E-02
   0.23173      0.17008E-02
   0.23864      0.16508E-02
   0.24557      0.16135E-02
   0.25252      0.15676E-02
   0.25949      0.15230E-02
   0.26648      0.14854E-02
   0.27348      0.14423E-02
   0.28050      0.14067E-02
   0.28753      0.13725E-02
   0.29457      0.13320E-02
   0.30163      0.13046E-02
   0.30871      0.12669E-02
   0.31579      0.12321E-02
   0.32288      0.12052E-02
   0.32999      0.11761E-02
   0.33711      0.11434E-02
   0.34423      0.11128E-02
   0.35137      0.10870E-02
   0.35851      0.10627E-02
   0.36567      0.10310E-02
   0.37283      0.10078E-02
   0.38000      0.98329E-03
   0.38718      0.95671E-03
   0.39437      0.93055E-03
   0.40156      0.90878E-03
   0.40876      0.88725E-03
   0.41596      0.86493E-03
   0.42318      0.84241E-03
   0.43040      0.82142E-03
   0.43762      0.80076E-03
