#  NACA 0012                                       
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =  13.0000
#
#    x           cf
   0.15978E-02  0.12676E-02
   0.12328E-02  0.66455E-02
   0.91656E-03  0.10540E-01
   0.64864E-03  0.15313E-01
   0.42864E-03  0.20471E-01
   0.25560E-03  0.26428E-01
   0.12821E-03  0.31296E-01
   0.45260E-04  0.34444E-01
   0.49557E-05  0.40448E-01
   0.49527E-05  0.45138E-01
   0.45242E-04  0.47626E-01
   0.12819E-03  0.51801E-01
   0.25555E-03  0.55326E-01
   0.42861E-03  0.55429E-01
   0.64861E-03  0.60904E-01
   0.91648E-03  0.60271E-01
   0.12327E-02  0.61442E-01
   0.15977E-02  0.60400E-01
   0.20115E-02  0.58986E-01
   0.24744E-02  0.59968E-01
   0.29862E-02  0.57656E-01
   0.35470E-02  0.55377E-01
   0.41570E-02  0.54509E-01
   0.48164E-02  0.51881E-01
   0.55256E-02  0.49579E-01
   0.62852E-02  0.47588E-01
   0.70962E-02  0.44770E-01
   0.79597E-02  0.43685E-01
   0.88769E-02  0.40611E-01
   0.98498E-02  0.38843E-01
   0.10880E-01  0.37053E-01
   0.11971E-01  0.34558E-01
   0.13124E-01  0.32943E-01
   0.14343E-01  0.31206E-01
   0.15632E-01  0.29683E-01
   0.16994E-01  0.28250E-01
   0.18435E-01  0.26336E-01
   0.19959E-01  0.25231E-01
   0.21572E-01  0.23797E-01
   0.23281E-01  0.22626E-01
   0.25092E-01  0.21070E-01
   0.27014E-01  0.20291E-01
   0.29054E-01  0.18922E-01
   0.31221E-01  0.18181E-01
   0.33526E-01  0.17108E-01
   0.35978E-01  0.16272E-01
   0.38590E-01  0.15319E-01
   0.41370E-01  0.14585E-01
   0.44332E-01  0.13777E-01
   0.47486E-01  0.12998E-01
   0.50842E-01  0.12378E-01
   0.54409E-01  0.11739E-01
   0.58194E-01  0.11116E-01
   0.62203E-01  0.10471E-01
   0.66437E-01  0.99864E-02
   0.70896E-01  0.94521E-02
   0.75575E-01  0.90070E-02
   0.80467E-01  0.85443E-02
   0.85561E-01  0.81099E-02
   0.90846E-01  0.77170E-02
   0.96306E-01  0.73512E-02
   0.10193      0.69781E-02
   0.10770      0.66536E-02
