k2_3
1.00009403247695	1.73456037096871e-18
0.996195114223887	0.00112657066177022
0.991247571099622	0.00243353777441533
0.984416307836227	0.00421138006950070
0.976237764328931	0.00626972360235990
0.962271235594223	0.00960855649763265
0.951552633714907	0.0119717597797745
0.935795489414215	0.0151321300883263
0.914246871248156	0.0189539793963694
0.883488076623802	0.0237012121963105
0.833051191473043	0.0298894204417614
0.821203761194257	0.0311790020752061
0.808115982394515	0.0325245975155339
0.793698520624157	0.0339024295445754
0.777788103242113	0.0352937353086482
0.760331282712187	0.0366662446841920
0.741377601813749	0.0379862751384588
0.721135835205201	0.0392359621252960
0.699795910171210	0.0404087006057918
0.654381724151609	0.0425296516135151
0.630528332685093	0.0434668343838979
0.607581086905452	0.0442625781421412
0.584088767832404	0.0449837893248673
0.560131271955083	0.0456223715733968
0.535822533703952	0.0461727620148203
0.511248531280268	0.0466327814500533
0.486580221180569	0.0469980851936375
0.461938619453415	0.0472690138195477
0.437481656392231	0.0474394010956101
0.413336484608540	0.0475195043792999
0.389691045287768	0.0475037459631028
0.366693434216101	0.0473980956136669
0.344493719566257	0.0472064958602663
0.323230542085503	0.0466830224397686
0.303036627355324	0.0466089287809789
0.283993462789257	0.0462170253366305
0.266219753719146	0.0457767096646038
0.249544584786584	0.0452953261682863
0.234095081177676	0.0447811323932006
0.219876406974830	0.0442460586475102
0.206927736776362	0.0437025689131962
0.195239194936903	0.0431597994711512
0.184664863747457	0.0426247519069989
0.175227809609033	0.0421021103582783
0.166767129935699	0.0416000820072477
0.159157767916857	0.0411153814128451
0.152272735493510	0.0406497500893118
0.145977962988561	0.0401990261040046
0.140124327284425	0.0397552535910332
0.134620809511833	0.0393176805951059
0.129342270583923	0.0388770222393025
0.124215621375447	0.0384272802096596
0.119201851840615	0.0379679893959124
0.113994497093080	0.0374673492723433
0.108914020702859	0.0369569683867222
0.103899304990999	0.0364286840606059
0.0990685856914998	0.0358988765017229
0.0943977964973770	0.0353628752852450
0.0899971876075310	0.0348381702265613
0.0858917840967920	0.0343264183198607
0.0821177608455464	0.0338401246852557
0.0787011839727324	0.0333839323221535
0.0756050295318035	0.0329563487888923
0.0728734305128252	0.0325667697859709
0.0704382836077205	0.0322081285298965
0.0683046706226343	0.0318863558929746
0.0663894896598440	0.0315945907823706
0.0647466807912311	0.0313280930878089
0.0632822665677278	0.0310891517100585
0.0618629029640032	0.0308535928842384
0.0605958267483182	0.0306379476578932
0.0594569990391086	0.0304395454181472
0.0584013143657532	0.0302510039891648
0.0574278002476971	0.0300743368956092
0.0565083496159174	0.0299019288455652
0.0556229643508870	0.0297340540932439
0.0547576046308049	0.0295679048986643
0.0538951760650991	0.0293967150360711
0.0530547865690050	0.0292282232117746
