#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   9.0000
#
#    x           cf
    1.5122       0.0000    
    1.5732       0.0000    
    1.6411       0.0000    
    1.7168       0.0000    
    1.8010       0.0000    
    1.8949       0.0000    
    1.9994       0.0000    

   0.39313E-03  0.34996E-02
   0.54214E-03  0.63308E-02
   0.71625E-03  0.91896E-02
   0.92004E-03  0.17735E-01
   0.11545E-02  0.15328E-01
   0.14212E-02  0.26078E-01
   0.17253E-02  0.25857E-01
   0.20726E-02  0.39889E-01
   0.24656E-02  0.36186E-01
   0.29236E-02  0.42958E-01
   0.34163E-02  0.60430E-01
   0.40220E-02  0.49802E-01
   0.47047E-02  0.50380E-01
   0.54645E-02  0.40266E-01
   0.62883E-02  0.43149E-01
   0.71714E-02  0.38791E-01
   0.81091E-02  0.35966E-01
   0.91010E-02  0.31326E-01
   0.10147E-01  0.30498E-01
   0.11246E-01  0.29250E-01
   0.12399E-01  0.26734E-01
   0.13610E-01  0.25889E-01
   0.14880E-01  0.24702E-01
   0.16213E-01  0.22522E-01
   0.17613E-01  0.21296E-01
   0.19083E-01  0.20259E-01
   0.20629E-01  0.19141E-01
   0.22257E-01  0.18109E-01
   0.23973E-01  0.17495E-01
   0.25786E-01  0.16830E-01
   0.27703E-01  0.16424E-01
   0.29734E-01  0.15093E-01
   0.31891E-01  0.15058E-01
   0.34186E-01  0.14316E-01
   0.36631E-01  0.13791E-01
   0.39242E-01  0.13083E-01
   0.42034E-01  0.12888E-01
   0.45022E-01  0.12466E-01
   0.48223E-01  0.12110E-01
   0.51654E-01  0.11823E-01
   0.55327E-01  0.11402E-01
   0.59253E-01  0.11212E-01
   0.63440E-01  0.10814E-01
   0.67892E-01  0.10489E-01
   0.72616E-01  0.10364E-01
   0.77614E-01  0.98532E-02
   0.82884E-01  0.96782E-02
   0.88415E-01  0.93569E-02
   0.94191E-01  0.91262E-02
   0.10019      0.89110E-02
   0.10638      0.86592E-02
   0.11276      0.84380E-02
   0.11929      0.83042E-02
   0.12594      0.80530E-02
   0.13272      0.78524E-02
   0.13959      0.76323E-02
   0.14656      0.73918E-02
   0.15362      0.71863E-02
   0.16075      0.69490E-02
   0.16794      0.68124E-02
   0.17519      0.65952E-02
   0.18248      0.64726E-02
   0.18981      0.62820E-02
   0.19717      0.61386E-02
   0.20456      0.60334E-02
   0.21197      0.58509E-02
   0.21942      0.57293E-02
   0.22690      0.56092E-02
   0.23441      0.54464E-02
   0.24195      0.53428E-02
   0.24951      0.52451E-02
   0.25708      0.51295E-02
   0.26468      0.50628E-02
   0.27229      0.49379E-02
   0.27991      0.48844E-02
   0.28756      0.47998E-02
   0.29522      0.47160E-02
   0.30289      0.46666E-02
   0.31057      0.45826E-02
   0.31825      0.45354E-02
   0.32595      0.44747E-02
   0.33364      0.44159E-02
   0.34135      0.43542E-02
   0.34906      0.43204E-02
   0.35677      0.42445E-02
   0.36448      0.42054E-02
   0.37219      0.41506E-02
   0.37990      0.40835E-02
   0.38761      0.40347E-02
   0.39532      0.39839E-02
   0.40302      0.39239E-02
   0.41072      0.38760E-02
   0.41842      0.38173E-02
   0.42610      0.37720E-02
   0.43378      0.37142E-02
   0.44144      0.36494E-02
   0.44910      0.35997E-02
   0.45674      0.35230E-02
   0.46437      0.34600E-02
   0.47199      0.33745E-02
   0.47960      0.32980E-02
   0.48720      0.32001E-02
   0.49478      0.31120E-02
   0.50235      0.30017E-02
   0.50991      0.28952E-02
   0.51745      0.27728E-02
   0.52498      0.26416E-02
   0.53250      0.25066E-02
   0.54000      0.23558E-02
   0.54749      0.22026E-02
   0.55497      0.20301E-02
   0.56243      0.18554E-02
   0.56987      0.16669E-02
   0.57730      0.14743E-02
   0.58471      0.12764E-02
   0.59210      0.10713E-02
   0.59948      0.86833E-03
   0.60683      0.66434E-03
   0.61417      0.46533E-03
   0.62149      0.28211E-03
   0.62879      0.11081E-03
   0.63608     -0.37437E-04
   0.64335     -0.16180E-03
   0.65061     -0.25745E-03
   0.65786     -0.32521E-03
   0.66510     -0.36746E-03
   0.67232     -0.38818E-03
   0.67954     -0.39365E-03
   0.68676     -0.39160E-03
   0.69397     -0.38323E-03
   0.70117     -0.37323E-03
   0.70838     -0.36403E-03
   0.71559     -0.35615E-03
   0.72281     -0.34951E-03
   0.73004     -0.34398E-03
   0.73728     -0.33938E-03
   0.74453     -0.33557E-03
   0.75180     -0.33242E-03
   0.75910     -0.32983E-03
   0.76642     -0.32771E-03
   0.77378     -0.32599E-03
   0.78118     -0.32461E-03
   0.78863     -0.32351E-03
   0.79611     -0.32266E-03
   0.80361     -0.32202E-03
   0.81108     -0.32153E-03
   0.81847     -0.32117E-03
   0.82574     -0.32089E-03
   0.83289     -0.32066E-03
   0.83991     -0.32045E-03
   0.84680     -0.32023E-03
   0.85358     -0.31998E-03
   0.86023     -0.31969E-03
