#  GRUMMAN K-2 AIRFOIL                             
#  alpha =   2.0000
#  Mach  =   0.0000
#  Reyn  =   100000
#  Ncrit =   5.0000
#
#    x           cf
   0.26552E-03  0.17316E-02
   0.19630E-03  0.26422E-02
   0.95313E-04  0.89709E-02
   0.40619E-04  0.10896E-01
   0.94461E-05  0.16568E-01
  -0.36747E-05  0.20855E-01
   0.12968E-04  0.24638E-01
   0.51958E-04  0.29615E-01
   0.11783E-03  0.37875E-01
   0.21595E-03  0.43172E-01
   0.35184E-03  0.53116E-01
   0.53406E-03  0.64069E-01
   0.77928E-03  0.75421E-01
   0.11088E-02  0.82009E-01
   0.15428E-02  0.78206E-01
   0.20737E-02  0.67383E-01
   0.26829E-02  0.62772E-01
   0.33776E-02  0.49618E-01
   0.41380E-02  0.41502E-01
   0.49506E-02  0.35573E-01
   0.58109E-02  0.32178E-01
   0.67178E-02  0.30497E-01
   0.76703E-02  0.28465E-01
   0.86679E-02  0.27344E-01
   0.97117E-02  0.26113E-01
   0.10803E-01  0.25613E-01
   0.11945E-01  0.24486E-01
   0.13139E-01  0.23842E-01
   0.14387E-01  0.23162E-01
   0.15692E-01  0.23142E-01
   0.17058E-01  0.22551E-01
   0.18491E-01  0.21569E-01
   0.19998E-01  0.20829E-01
   0.21585E-01  0.19207E-01
   0.23258E-01  0.17447E-01
   0.25022E-01  0.16415E-01
   0.26881E-01  0.15645E-01
   0.28836E-01  0.15473E-01
   0.30889E-01  0.15978E-01
   0.33045E-01  0.16428E-01
   0.35314E-01  0.16664E-01
   0.37710E-01  0.15995E-01
   0.40241E-01  0.15501E-01
   0.42915E-01  0.14716E-01
   0.45741E-01  0.14202E-01
   0.48729E-01  0.13382E-01
   0.51887E-01  0.12408E-01
   0.55233E-01  0.11284E-01
   0.58788E-01  0.10254E-01
   0.62566E-01  0.90036E-02
   0.66577E-01  0.80970E-02
   0.70849E-01  0.73149E-02
   0.75402E-01  0.67535E-02
   0.80243E-01  0.64173E-02
   0.85374E-01  0.61001E-02
   0.90785E-01  0.58732E-02
   0.96466E-01  0.57036E-02
   0.10240      0.55977E-02
   0.10856      0.54775E-02
   0.11493      0.53338E-02
   0.12147      0.52394E-02
   0.12818      0.51314E-02
   0.13503      0.50392E-02
   0.14200      0.48530E-02
   0.14907      0.47260E-02
   0.15624      0.45866E-02
   0.16349      0.44675E-02
   0.17081      0.42939E-02
   0.17820      0.42016E-02
   0.18563      0.41070E-02
   0.19311      0.39548E-02
   0.20063      0.38954E-02
   0.20817      0.37857E-02
   0.21574      0.36992E-02
   0.22333      0.36287E-02
   0.23092      0.35697E-02
   0.23850      0.34957E-02
   0.24607      0.34379E-02
   0.25361      0.34005E-02
   0.26108      0.33448E-02
   0.26847      0.32745E-02
   0.27579      0.32294E-02
   0.28299      0.32045E-02
   0.29002      0.32720E-02
   0.29682      0.32917E-02
   0.30343      0.31466E-02
